,Delay type,Best interval,slope best interval,half-life best interval,mse best interval,Log2 initial abundance,,,half-life best interval,Log2 initial abundance
MSMEG_1479,0,0-2,-0.618483333333333,1.61685844404322,0.0262814245061728,13.5011333333333,,MSMEG_1479,1.61685844404322,13.5011333333333
MSMEG_6169,1,1-4,-0.618457142857142,1.61692691490345,0.31472345047619,8.57633333333333,,MSMEG_6169,1.61692691490345,8.57633333333333
MSMEG_0689,1,1-4,-0.618328571428571,1.61726312871104,0.0698196565079364,12.3731333333333,,MSMEG_0689,1.61726312871104,12.3731333333333
MSMEG_4230,2,2-8,-0.618029761904761,1.6180450548498,0.385219602883597,15.1343666666667,,MSMEG_4230,1.6180450548498,15.1343666666667
MSMEG_5734,0,0-2,-0.617333333333333,1.61987041036717,0.0849052925925927,13.3705,,MSMEG_5734,1.61987041036717,13.3705
MSMEG_3224,2,2-8,-0.616158333333333,1.62295946658732,0.336721519074073,13.0188333333333,,MSMEG_3224,1.62295946658732,13.0188333333333
MSMEG_2936,2,2-8,-0.61577619047619,1.62396665455136,0.306449067830688,13.5382,,MSMEG_2936,1.62396665455136,13.5382
MSMEG_5833,0,0-2,-0.615666666666666,1.6242555495398,0.0249173920987654,12.6347333333333,,MSMEG_5833,1.6242555495398,12.6347333333333
MSMEG_3409,0,0-4,-0.615473333333333,1.62476576293584,0.0919457373333332,10.4363333333333,,MSMEG_3409,1.62476576293584,10.4363333333333
MSMEG_5723,1,1-4,-0.615333333333333,1.62513542795233,0.151579756296296,10.1082333333333,,MSMEG_5723,1.62513542795233,10.1082333333333
MSMEG_1681,2,2-8,-0.614899999999999,1.62628069604814,0.117217006666666,13.6674666666667,,MSMEG_1681,1.62628069604814,13.6674666666667
MSMEG_3095,1,1-4,-0.614890476190475,1.62630588490401,0.40396137047619,10.4862666666667,,MSMEG_3095,1.62630588490401,10.4862666666667
MSMEG_5003,0,0-2,-0.614783333333333,1.62658931330821,0.201971575617283,9.81253333333333,,MSMEG_5003,1.62658931330821,9.81253333333333
MSMEG_4717,0,0-2,-0.61475,1.62667751118341,0.265763607222222,10.3872,,MSMEG_4717,1.62667751118341,10.3872
MSMEG_0441,0,0-2,-0.614566666666666,1.62716277051581,0.020241217037037,13.9624333333333,,MSMEG_0441,1.62716277051581,13.9624333333333
MSMEG_4920,0,0-2,-0.613816666666667,1.62915094083467,0.0337980519135802,15.4849666666667,,MSMEG_4920,1.62915094083467,15.4849666666667
MSMEG_2081,0,0-2,-0.613483333333333,1.6300361324676,0.0157270230246914,15.8646333333333,,MSMEG_2081,1.6300361324676,15.8646333333333
MSMEG_3300,2,2-8,-0.612561904761904,1.63248806728961,0.476614940846561,11.1142,,MSMEG_3300,1.63248806728961,11.1142
MSMEG_1346,2,2-8,-0.612355952380952,1.63303711854489,0.268194831878306,16.2201,,MSMEG_1346,1.63303711854489,16.2201
MSMEG_2117,0,0-2,-0.611933333333333,1.63416494171478,0.0808378713580247,12.9966666666667,,MSMEG_2117,1.63416494171478,12.9966666666667
MSMEG_4933,2,2-8,-0.611794047619047,1.63453698820993,0.27958558595238,15.6308666666667,,MSMEG_4933,1.63453698820993,15.6308666666667
MSMEG_4835,0,0-4,-0.611406666666666,1.63557261397215,0.444130371777777,8.7401,,MSMEG_4835,1.63557261397215,8.7401
MSMEG_3904,0,0-2,-0.610883333333333,1.63697378113661,0.024677666728395,14.1281333333333,,MSMEG_3904,1.63697378113661,14.1281333333333
MSMEG_5615,0,0-2,-0.610816666666667,1.63715244617861,0.183581990925926,11.8226,,MSMEG_5615,1.63715244617861,11.8226
MSMEG_1635,0,0-2,-0.610166666666667,1.63889647637258,0.00880489358024693,15.2283333333333,,MSMEG_1635,1.63889647637258,15.2283333333333
MSMEG_0028,1,1-4,-0.608880952380952,1.64235717358151,0.0562432270899467,16.4352,,MSMEG_0028,1.64235717358151,16.4352
MSMEG_4983,0,0-2,-0.60885,1.64244066683091,0.0496382600617284,11.679,,MSMEG_4983,1.64244066683091,11.679
MSMEG_2267,2,2-8,-0.60790238095238,1.6450009595839,0.411330769100529,12.8797666666667,,MSMEG_2267,1.6450009595839,12.8797666666667
MSMEG_3884,2,2-8,-0.607233333333333,1.64681341603996,0.324460639999999,15.5057666666667,,MSMEG_3884,1.64681341603996,15.5057666666667
MSMEG_0006,2,2-8,-0.606863095238095,1.64781811226742,0.238113099920634,16.9553,,MSMEG_0006,1.64781811226742,16.9553
MSMEG_2352,1,1-4,-0.606764285714285,1.64808645390656,0.04479018468254,16.5442333333333,,MSMEG_2352,1.64808645390656,16.5442333333333
MSMEG_2658,2,2-8,-0.606603571428571,1.64852309992994,0.434788128809523,14.9722,,MSMEG_2658,1.64852309992994,14.9722
MSMEG_4587,2,2-8,-0.606516666666666,1.64875930862026,0.316144608148148,9.86943333333333,,MSMEG_4587,1.64875930862026,9.86943333333333
MSMEG_2406,0,0-2,-0.605816666666667,1.65066439241795,0.227617430925925,10.9988333333333,,MSMEG_2406,1.65066439241795,10.9988333333333
MSMEG_2918,0,0-2,-0.605466666666666,1.65161858621449,0.0185486950617284,11.3729333333333,,MSMEG_2918,1.65161858621449,11.3729333333333
MSMEG_5025,0,0-2,-0.605066666666666,1.65271044513002,0.0568124059259259,12.4607,,MSMEG_5025,1.65271044513002,12.4607
MSMEG_4830,2,2-8,-0.604628571428571,1.65390794820906,0.496637817142857,10.7487333333333,,MSMEG_4830,1.65390794820906,10.7487333333333
MSMEG_0894,0,0-2,-0.60395,1.65576620581174,0.106067241543209,10.8396333333333,,MSMEG_0894,1.65576620581174,10.8396333333333
MSMEG_5736,2,2-8,-0.603332142857142,1.65746183398152,0.397852924682539,12.5343333333333,,MSMEG_5736,1.65746183398152,12.5343333333333
MSMEG_3418,0,0-4,-0.602881904761904,1.65869964266871,0.40469453615873,11.0500333333333,,MSMEG_3418,1.65869964266871,11.0500333333333
MSMEG_5415,0,0-2,-0.602716666666667,1.65915438431546,0.00922131191358018,16.6473666666667,,MSMEG_5415,1.65915438431546,16.6473666666667
MSMEG_3422,0,0-2,-0.602666666666667,1.65929203539823,0.085780188148148,11.6764666666667,,MSMEG_3422,1.65929203539823,11.6764666666667
MSMEG_0440,0,0-2,-0.602233333333333,1.66048596889356,0.0541041232098765,11.2323666666667,,MSMEG_0440,1.66048596889356,11.2323666666667
MSMEG_0901,0,0-2,-0.601633333333333,1.66214194692227,0.0903169459259258,13.404,,MSMEG_0901,1.66214194692227,13.404
MSMEG_5322,1,1-4,-0.601566666666666,1.66232614839032,0.39220850074074,8.96266666666667,,MSMEG_5322,1.66232614839032,8.96266666666667
MSMEG_3915,0,0-2,-0.600916666666666,1.66412425461101,0.0464714630246913,11.2750333333333,,MSMEG_3915,1.66412425461101,11.2750333333333
MSMEG_4985,0,0-2,-0.600483333333333,1.66532515473646,0.0264903282098765,13.378,,MSMEG_4985,1.66532515473646,13.378
MSMEG_5204,2,2-8,-0.599940476190476,1.6668320269868,0.475483312275132,8.82283333333333,,MSMEG_5204,1.6668320269868,8.82283333333333
MSMEG_3239,0,0-2,-0.599783333333333,1.66726873593242,0.0194548911728394,13.7718333333333,,MSMEG_3239,1.66726873593242,13.7718333333333
MSMEG_5353,0,0-2,-0.599716666666667,1.66745407553567,0.247061370925925,8.9382,,MSMEG_5353,1.66745407553567,8.9382
MSMEG_4349,0,0-2,-0.5996,1.66777851901268,0.0425119609876543,14.5481333333333,,MSMEG_4349,1.66777851901268,14.5481333333333
MSMEG_3962,1,1-4,-0.598947619047618,1.66959508344001,0.07699075005291,12.8219333333333,,MSMEG_3962,1.66959508344001,12.8219333333333
MSMEG_3826,0,0-2,-0.598783333333333,1.67005316335903,0.0299854687037038,10.4117,,MSMEG_3826,1.67005316335903,10.4117
MSMEG_0876,0,0-2,-0.598116666666666,1.67191462089336,0.0200546778395061,12.9634666666667,,MSMEG_0876,1.67191462089336,12.9634666666667
MSMEG_5049,2,2-8,-0.597903571428571,1.67251049799,0.418152266587301,17.4688,,MSMEG_5049,1.67251049799,17.4688
MSMEG_2275,2,2-8,-0.597880952380952,1.67257377245032,0.268921130582009,14.3171333333333,,MSMEG_2275,1.67257377245032,14.3171333333333
MSMEG_5850,0,0-4,-0.597833333333333,1.67270699749094,0.0690706033333333,11.8921,,MSMEG_5850,1.67270699749094,11.8921
MSMEG_2115,2,2-8,-0.597663095238095,1.67318345062217,0.23541817547619,10.8127666666667,,MSMEG_2115,1.67318345062217,10.8127666666667
MSMEG_4937,2,2-8,-0.597611904761904,1.67332677282996,0.28883025047619,16.4012,,MSMEG_4937,1.67332677282996,16.4012
MSMEG_3999,1,1-4,-0.597319047619047,1.67414718145364,0.0650286063492065,11.6834666666667,,MSMEG_3999,1.67414718145364,11.6834666666667
MSMEG_5917,0,0-4,-0.59695619047619,1.67516480430884,0.375498807190476,9.7393,,MSMEG_5917,1.67516480430884,9.7393
MSMEG_2167,1,1-4,-0.596423809523809,1.67666009309456,0.109356297142857,10.0667333333333,,MSMEG_2167,1.67666009309456,10.0667333333333
MSMEG_6695,0,0-2,-0.596333333333333,1.67691447736166,0.187796619259259,9.57676666666667,,MSMEG_6695,1.67691447736166,9.57676666666667
MSMEG_4986,1,1-4,-0.595783333333333,1.67846252832406,0.0455396146296296,12.7524333333333,,MSMEG_4986,1.67846252832406,12.7524333333333
MSMEG_0232,0,0-2,-0.595433333333333,1.67944914068186,0.0349250624691359,13.1747333333333,,MSMEG_0232,1.67944914068186,13.1747333333333
MSMEG_5732,2,2-8,-0.595329761904761,1.67974131983675,0.496417947328042,13.0502333333333,,MSMEG_5732,1.67974131983675,13.0502333333333
MSMEG_2183,0,0-4,-0.595298095238095,1.67983067306816,0.175324425825396,10.6345666666667,,MSMEG_2183,1.67983067306816,10.6345666666667
ORF24,0,0-4,-0.595169523809524,1.68019355829792,0.236080803523809,11.9254,,ORF24,1.68019355829792,11.9254
MSMEG_1655,0,0-2,-0.59485,1.68109607464067,0.0148882383333333,12.2535,,MSMEG_1655,1.68109607464067,12.2535
MSMEG_4664,2,2-8,-0.594808333333333,1.68121383638987,0.496442129444444,11.8210333333333,,MSMEG_4664,1.68121383638987,11.8210333333333
MSMEG_5673,1,1-4,-0.594311904761904,1.68261815384739,0.0136656007671956,16.6346,,MSMEG_5673,1.68261815384739,16.6346
MSMEG_0519,0,0-4,-0.594048571428571,1.68336403468692,0.441292765603174,7.3045,,MSMEG_0519,1.68336403468692,7.3045
MSMEG_6689,2,2-8,-0.593224999999999,1.6857010409204,0.493342627222221,11.4933,,MSMEG_6689,1.6857010409204,11.4933
MSMEG_0167,1,1-4,-0.592433333333333,1.68795363754009,0.0762678592592593,12.2975333333333,,MSMEG_0167,1.68795363754009,12.2975333333333
MSMEG_0414,2,2-8,-0.592419047619047,1.68799434119992,0.223360737248676,12.4187,,MSMEG_0414,1.68799434119992,12.4187
MSMEG_3098,2,2-8,-0.592057142857142,1.68902615577647,0.304551057460317,12.9214666666667,,MSMEG_3098,1.68902615577647,12.9214666666667
MSMEG_6632,1,1-4,-0.5915,1.69061707523246,0.152606746666666,11.8177333333333,,MSMEG_6632,1.69061707523246,11.8177333333333
MSMEG_5893,2,2-8,-0.591223809523809,1.69140684778144,0.33713087079365,13.9329666666667,,MSMEG_5893,1.69140684778144,13.9329666666667
MSMEG_3913,0,0-2,-0.590766666666666,1.69271568018959,0.12255723037037,9.9153,,MSMEG_3913,1.69271568018959,9.9153
MSMEG_6730,2,2-8,-0.590745238095237,1.69277708141049,0.300618333439153,11.5061,,MSMEG_6730,1.69277708141049,11.5061
MSMEG_0062,2,2-8,-0.589744047619047,1.69565085741393,0.202955262248677,14.7084666666667,,MSMEG_0062,1.69565085741393,14.7084666666667
MSMEG_0231,2,2-8,-0.589530952380952,1.69626377709479,0.14848399058201,12.4806666666667,,MSMEG_0231,1.69626377709479,12.4806666666667
MSMEG_1428,2,2-8,-0.588605952380952,1.69892947217902,0.321732970396825,14.123,,MSMEG_1428,1.69892947217902,14.123
MSMEG_2004,2,2-8,-0.588574999999999,1.6990188166334,0.363030758333333,10.8133,,MSMEG_2004,1.6990188166334,10.8133
MSMEG_3870,0,0-2,-0.587066666666667,1.70338405632523,0.155750892098765,9.62483333333333,,MSMEG_3870,1.70338405632523,9.62483333333333
MSMEG_6150,2,2-8,-0.587063095238095,1.70339441894986,0.39733917547619,11.2353666666667,,MSMEG_6150,1.70339441894986,11.2353666666667
VBIMycSme59918_5168,0,0-8,-0.5864625,1.70513886224609,0.321875406705555,6.87773333333333,,VBIMycSme59918_5168,1.70513886224609,6.87773333333333
MSMEG_3047,2,2-8,-0.585569047619047,1.7077405372877,0.355719016507936,15.915,,MSMEG_3047,1.7077405372877,15.915
MSMEG_5894,2,2-8,-0.585420238095238,1.70817463238658,0.244587016216931,14.5756,,MSMEG_5894,1.70817463238658,14.5756
MSMEG_5079,2,2-8,-0.58515119047619,1.70896003678333,0.334478432830687,11.9097666666667,,MSMEG_5079,1.70896003678333,11.9097666666667
MSMEG_6941,2,2-8,-0.584817857142857,1.70993410646783,0.304560393571428,15.4754,,MSMEG_6941,1.70993410646783,15.4754
MSMEG_5192,0,0-4,-0.584797142857142,1.70999467458802,0.104854650746031,11.0675,,MSMEG_5192,1.70999467458802,11.0675
MSMEG_6455,0,0-2,-0.5844,1.71115674195756,0.0522565177777777,12.3799,,MSMEG_6455,1.71115674195756,12.3799
MSMEG_3265,0,0-2,-0.584216666666666,1.71169372093687,0.0914083993209877,12.5075,,MSMEG_3265,1.71169372093687,12.5075
MSMEG_0469,0,0-2,-0.5842,1.71174255391989,0.153366298765432,11.1048,,MSMEG_0469,1.71174255391989,11.1048
MSMEG_1521,0,0-2,-0.583533333333333,1.71369816063064,0.0439365039506171,16.6455666666667,,MSMEG_1521,1.71369816063064,16.6455666666667
VBIMycSme59918_3469,0,0-4,-0.582706666666666,1.71612932750612,0.124433225111111,10.9489666666667,,VBIMycSme59918_3469,1.71612932750612,10.9489666666667
MSMEG_2170,1,1-4,-0.58245238095238,1.71687855128153,0.0958553270899471,10.1033666666667,,MSMEG_2170,1.71687855128153,10.1033666666667
MSMEG_4386,2,2-8,-0.582078571428571,1.71798112675019,0.415486408253968,10.5750666666667,,MSMEG_4386,1.71798112675019,10.5750666666667
MSMEG_2196,0,0-2,-0.58185,1.7186560109994,0.029823032654321,15.3876666666667,,MSMEG_2196,1.7186560109994,15.3876666666667
MSMEG_0966,0,0-4,-0.581809523809523,1.71877557701752,0.27890317563492,10.1369,,MSMEG_0966,1.71877557701752,10.1369
MSMEG_2982,2,2-8,-0.580796428571428,1.72177367285071,0.421034413253968,12.7702,,MSMEG_2982,1.72177367285071,12.7702
MSMEG_3641,2,2-8,-0.580508333333333,1.72262815635722,0.262175272407406,16.7438333333333,,MSMEG_3641,1.72262815635722,16.7438333333333
MSMEG_3185,2,2-8,-0.580469047619047,1.72274474255221,0.310376816507936,15.4991333333333,,MSMEG_3185,1.72274474255221,15.4991333333333
MSMEG_1100,1,1-4,-0.580021428571428,1.72407423371058,0.336031017063491,9.00886666666667,,MSMEG_1100,1.72407423371058,9.00886666666667
MSMEG_5922,0,0-4,-0.579558095238095,1.72545256155758,0.0729606311587301,11.3596666666667,,MSMEG_5922,1.72545256155758,11.3596666666667
MSMEG_0912,0,0-2,-0.579266666666667,1.72632063528599,0.0122650491358024,14.6422,,MSMEG_0912,1.72632063528599,14.6422
MSMEG_4072,2,2-8,-0.579133333333333,1.72671808449407,0.240722766666666,11.8508666666667,,MSMEG_4072,1.72671808449407,11.8508666666667
MSMEG_2598,2,2-8,-0.578216666666666,1.72945550975701,0.4245279,11.2443333333333,,MSMEG_2598,1.72945550975701,11.2443333333333
MSMEG_3236,1,1-4,-0.577671428571428,1.73108786507407,0.0501782676190477,15.2526666666667,,MSMEG_3236,1.73108786507407,15.2526666666667
MSMEG_1476,0,0-2,-0.57765,1.73115208171038,0.021471957839506,14.6097,,MSMEG_1476,1.73115208171038,14.6097
MSMEG_1676,0,0-2,-0.577499999999999,1.73160173160173,0.04743592691358,12.8584,,MSMEG_1676,1.73160173160173,12.8584
MSMEG_4114,2,2-8,-0.577279761904761,1.73226235525814,0.222102873994709,13.6643666666667,,MSMEG_4114,1.73226235525814,13.6643666666667
MSMEG_3545,1,1-4,-0.577149999999999,1.73265182361605,0.0405112227777777,14.3954666666667,,MSMEG_3545,1.73265182361605,14.3954666666667
MSMEG_1845,0,0-4,-0.576865714285714,1.73350569332799,0.100310657428571,11.0717,,MSMEG_1845,1.73350569332799,11.0717
MSMEG_1618,2,2-8,-0.576789285714285,1.73373539482728,0.226713692619047,14.8472,,MSMEG_1618,1.73373539482728,14.8472
MSMEG_2269,2,2-8,-0.576514285714285,1.73456239468729,0.216037414285714,12.6236,,MSMEG_2269,1.73456239468729,12.6236
MSMEG_1512,0,0-4,-0.57588,1.73647287629367,0.0185005293333333,15.4506333333333,,MSMEG_1512,1.73647287629367,15.4506333333333
MSMEG_5830,0,0-2,-0.5756,1.73731758165393,0.0277985022222222,13.2282,,MSMEG_5830,1.73731758165393,13.2282
MSMEG_5869,1,1-4,-0.575566666666666,1.73741819655991,0.110575817777777,11.2501,,MSMEG_5869,1.73741819655991,11.2501
MSMEG_6524,0,0-2,-0.57505,1.73897921919833,0.0328993904320988,13.5626333333333,,MSMEG_6524,1.73897921919833,13.5626333333333
MSMEG_3252,2,2-8,-0.575003571428571,1.73911963279731,0.346882991031746,13.2479,,MSMEG_3252,1.73911963279731,13.2479
MSMEG_4550,0,0-2,-0.574933333333333,1.73933209647495,0.125962168395061,9.66033333333333,,MSMEG_4550,1.73933209647495,9.66033333333333
MSMEG_4330,0,0-4,-0.574898095238095,1.73943870797806,0.166291105825396,10.1264,,MSMEG_4330,1.73943870797806,10.1264
MSMEG_3274,0,0-2,-0.574216666666667,1.74150291701738,0.169628846481481,9.83946666666667,,MSMEG_3274,1.74150291701738,9.83946666666667
MSMEG_3840,0,0-4,-0.574169523809524,1.74164590514167,0.183690896301587,10.2149,,MSMEG_3840,1.74164590514167,10.2149
MSMEG_1184,2,2-8,-0.574163095238095,1.74166540534152,0.175150322142857,11.7158333333333,,MSMEG_1184,1.74166540534152,11.7158333333333
MSMEG_2810,0,0-2,-0.573916666666666,1.74241324234064,0.132711500061728,10.4062333333333,,MSMEG_2810,1.74241324234064,10.4062333333333
MSMEG_1390,2,2-8,-0.572890476190476,1.74553434131015,0.331803691534391,11.0347333333333,,MSMEG_1390,1.74553434131015,11.0347333333333
MSMEG_5610,0,0-2,-0.5719,1.74855744011191,0.0285318799999999,13.118,,MSMEG_5610,1.74855744011191,13.118
MSMEG_2727,2,2-8,-0.571789285714285,1.74889600939407,0.189965743730158,15.9225666666667,,MSMEG_2727,1.74889600939407,15.9225666666667
MSMEG_4328,2,2-8,-0.571730952380952,1.74907444810455,0.327700854285714,18.3120666666667,,MSMEG_4328,1.74907444810455,18.3120666666667
MSMEG_4939,1,1-4,-0.571704761904761,1.74915457528861,0.0681462676190474,17.3473,,MSMEG_4939,1.74915457528861,17.3473
MSMEG_2617,2,2-8,-0.571090476190475,1.75103602965088,0.266586987089946,14.4149666666667,,MSMEG_2617,1.75103602965088,14.4149666666667
MSMEG_3384,0,0-2,-0.57105,1.75116014359513,0.0472437696913581,11.3276666666667,,MSMEG_3384,1.75116014359513,11.3276666666667
MSMEG_5055,0,0-2,-0.570916666666666,1.75156911399796,0.013410620802469,15.1294666666667,,MSMEG_5055,1.75156911399796,15.1294666666667
MSMEG_4588,2,2-8,-0.570784523809523,1.7519746213962,0.250840184682539,10.5062,,MSMEG_4588,1.7519746213962,10.5062
MSMEG_5799,0,0-4,-0.570689523809524,1.75226626436858,0.154486152190476,10.2609333333333,,MSMEG_5799,1.75226626436858,10.2609333333333
MSMEG_2096,0,0-4,-0.570026666666666,1.75430389221557,0.262539262333333,10.5453666666667,,MSMEG_2096,1.75430389221557,10.5453666666667
MSMEG_1803,0,0-2,-0.569633333333333,1.75551524372403,0.084022377037037,14.5968666666667,,MSMEG_1803,1.75551524372403,14.5968666666667
MSMEG_0099,0,0-2,-0.569566666666666,1.75572072335694,0.0361749409876543,12.2241,,MSMEG_0099,1.75572072335694,12.2241
MSMEG_2525,1,1-4,-0.569364285714285,1.75634479557401,0.077446778015873,11.1758666666667,,MSMEG_2525,1.75634479557401,11.1758666666667
MSMEG_6347,0,0-2,-0.56915,1.75700606167091,0.10792353191358,12.2253,,MSMEG_6347,1.75700606167091,12.2253
MSMEG_3386,0,0-2,-0.568166666666667,1.76004693458492,0.0102789935802468,10.2937666666667,,MSMEG_3386,1.76004693458492,10.2937666666667
MSMEG_1729,2,2-8,-0.567604761904761,1.76178930677786,0.280237926772486,12.1764,,MSMEG_1729,1.76178930677786,12.1764
VBIMycSme59918_1714,2,2-8,-0.567604761904761,1.76178930677786,0.280237926772486,12.1764,,VBIMycSme59918_1714,1.76178930677786,12.1764
MSMEG_2805,2,2-8,-0.566964285714285,1.76377952755906,0.154280596507936,12.2629333333333,,MSMEG_2805,1.76377952755906,12.2629333333333
MSMEG_6931,2,2-8,-0.566771428571428,1.76437969451026,0.128435812698412,12.3018,,MSMEG_6931,1.76437969451026,12.3018
MSMEG_4999,0,0-2,-0.566383333333333,1.76558867669129,0.0250649000617282,14.7343666666667,,MSMEG_4999,1.76558867669129,14.7343666666667
MSMEG_2974,0,0-2,-0.566366666666666,1.76564063327644,0.0398516380246913,14.9711666666667,,MSMEG_2974,1.76564063327644,14.9711666666667
MSMEG_4283,0,0-2,-0.56635,1.76569259291957,0.00607450746913574,16.6605333333333,,MSMEG_4283,1.76569259291957,16.6605333333333
MSMEG_0911,2,2-8,-0.566021428571428,1.76671756495842,0.226222692698412,14.6576333333333,,MSMEG_0911,1.76671756495842,14.6576333333333
MSMEG_6477,0,0-2,-0.565733333333333,1.76761725194438,0.0335737550617283,13.9649333333333,,MSMEG_6477,1.76761725194438,13.9649333333333
MSMEG_4512,2,2-8,-0.565521428571428,1.76827959026436,0.414992252698412,12.6926,,MSMEG_4512,1.76827959026436,12.6926
MSMEG_4978,0,0-2,-0.565433333333333,1.76855509049107,0.0363316854320986,14.1211666666667,,MSMEG_4978,1.76855509049107,14.1211666666667
MSMEG_1687,1,1-4,-0.565357142857142,1.76879343019583,0.345592626031746,8.43313333333333,,MSMEG_1687,1.76879343019583,8.43313333333333
MSMEG_3200,1,1-4,-0.565242857142856,1.76915106022696,0.0368408704761904,14.4003,,MSMEG_3200,1.76915106022696,14.4003
MSMEG_0582,2,2-8,-0.565103571428571,1.76958711740579,0.371857262142857,9.5712,,MSMEG_0582,1.76958711740579,9.5712
MSMEG_4303,1,1-4,-0.564985714285714,1.76995625679537,0.106035970793651,11.1944666666667,,MSMEG_4303,1.76995625679537,11.1944666666667
MSMEG_4906,2,2-8,-0.564883333333333,1.77027704835807,0.35918523037037,13.3977666666667,,MSMEG_4906,1.77027704835807,13.3977666666667
MSMEG_2567,0,0-2,-0.5648,1.77053824362606,0.307544238024691,9.04713333333333,,MSMEG_2567,1.77053824362606,9.04713333333333
MSMEG_6936,2,2-8,-0.564604761904761,1.7711504887532,0.315000931957672,14.0255,,MSMEG_6936,1.7711504887532,14.0255
MSMEG_1495,1,1-4,-0.564390476190476,1.77182295270076,0.220092918624338,9.6765,,MSMEG_1495,1.77182295270076,9.6765
MSMEG_2151,0,0-4,-0.5642,1.77242112725984,0.084631075,8.8764,,MSMEG_2151,1.77242112725984,8.8764
MSMEG_2629,2,2-8,-0.563332142857142,1.77515168037126,0.454557362460316,15.3014666666667,,MSMEG_2629,1.77515168037126,15.3014666666667
MSMEG_4544,0,0-2,-0.562683333333333,1.7771985426972,0.0793987400617284,12.4024333333333,,MSMEG_4544,1.7771985426972,12.4024333333333
MSMEG_0691,1,1-4,-0.562371428571428,1.77818421988518,0.0153658809523809,15.1765333333333,,MSMEG_0691,1.77818421988518,15.1765333333333
MSMEG_5284,0,0-4,-0.56221619047619,1.77867520882494,0.0388025451904761,13.7920666666667,,MSMEG_5284,1.77867520882494,13.7920666666667
MSMEG_1605,2,2-8,-0.562114285714285,1.77899766188879,0.164634578730158,11.4331,,MSMEG_1605,1.77899766188879,11.4331
MSMEG_6117,2,2-8,-0.562105952380952,1.77902403588546,0.156566398544973,8.61956666666667,,MSMEG_6117,1.77902403588546,8.61956666666667
MSMEG_4227,0,0-2,-0.561933333333333,1.77957053031202,0.0146100632098765,15.1414666666667,,MSMEG_4227,1.77957053031202,15.1414666666667
MSMEG_0942,0,0-2,-0.561216666666666,1.78184301962997,0.0842703464814812,13.5005333333333,,MSMEG_0942,1.78184301962997,13.5005333333333
MSMEG_5121,0,0-2,-0.560816666666666,1.78311391126037,0.0233662474691356,16.9316666666667,,MSMEG_5121,1.78311391126037,16.9316666666667
MSMEG_4012,0,0-4,-0.560334285714285,1.78464895954966,0.411976194650794,8.95956666666667,,MSMEG_4012,1.78464895954966,8.95956666666667
MSMEG_4474,0,0-2,-0.559849999999999,1.78619273019559,0.00949425932098765,14.1778,,MSMEG_4474,1.78619273019559,14.1778
MSMEG_5084,0,0-2,-0.559383333333333,1.78768286505974,0.0502206793209875,13.1306,,MSMEG_5084,1.78768286505974,13.1306
MSMEG_4047,0,0-4,-0.558989523809523,1.78894229212917,0.229194668301587,10.0084333333333,,MSMEG_4047,1.78894229212917,10.0084333333333
MSMEG_6929,2,2-8,-0.558864285714285,1.78934318324153,0.264324674285714,15.7933,,MSMEG_6929,1.78934318324153,15.7933
MSMEG_1846,2,2-8,-0.55720119047619,1.7946838899346,0.270191622460317,8.78783333333333,,MSMEG_1846,1.7946838899346,8.78783333333333
MSMEG_0762,0,0-2,-0.557199999999999,1.79468772433597,0.108531199999999,13.1341333333333,,MSMEG_0762,1.79468772433597,13.1341333333333
MSMEG_3830,2,2-8,-0.55605119047619,1.79839557423413,0.257830190608465,9.69533333333333,,MSMEG_3830,1.79839557423413,9.69533333333333
MSMEG_2315,0,0-2,-0.555933333333333,1.79877683175441,0.0352873624691358,13.9647333333333,,MSMEG_2315,1.79877683175441,13.9647333333333
MSMEG_3580,2,2-8,-0.555773809523809,1.79929313483989,0.278468109312169,16.2745,,MSMEG_3580,1.79929313483989,16.2745
MSMEG_1584,0,0-4,-0.554938095238095,1.80200279739482,0.37516287515873,8.52883333333333,,MSMEG_1584,1.80200279739482,8.52883333333333
MSMEG_0357,0,0-4,-0.554332380952381,1.80397183055035,0.0906392607619047,12.3986333333333,,MSMEG_0357,1.80397183055035,12.3986333333333
MSMEG_4472,0,0-2,-0.5536,1.80635838150289,0.131317546172839,12.0495666666667,,MSMEG_4472,1.80635838150289,12.0495666666667
MSMEG_1217,0,0-2,-0.553516666666666,1.8066303333233,0.281488039814814,10.2621,,MSMEG_1217,1.8066303333233,10.2621
MSMEG_5802,0,0-4,-0.553094285714285,1.80801000087818,0.194388507984126,10.3780333333333,,MSMEG_5802,1.80801000087818,10.3780333333333
MSMEG_3982,1,1-8,-0.553044927536231,1.80817136223438,0.119751837922705,9.71903333333333,,MSMEG_3982,1.80817136223438,9.71903333333333
MSMEG_1943,2,2-8,-0.553028571428571,1.80822483984294,0.440895594920634,14.9400666666667,,MSMEG_1943,1.80822483984294,14.9400666666667
MSMEG_6342,0,0-4,-0.552402857142857,1.81027304089665,0.238236675190476,10.14,,MSMEG_6342,1.81027304089665,10.14
MSMEG_0887,2,2-8,-0.552316666666666,1.81055553879115,0.390450406666666,11.7721333333333,,MSMEG_0887,1.81055553879115,11.7721333333333
MSMEG_2596,0,0-2,-0.552199999999999,1.81093806591815,0.198479510617283,11.1240333333333,,MSMEG_2596,1.81093806591815,11.1240333333333
MSMEG_5512,0,0-2,-0.551866666666666,1.8120318917613,0.0174703525925925,14.2778333333333,,MSMEG_5512,1.8120318917613,14.2778333333333
