,No zero values in 0-15 minute timepoints,half-life for 0-15 minutes,Fold change half-life hypoxia/con no atc,hyp_1_5_slope,hyp_1_5_r2,hyp_1_5_mse,log2 hypoxia half-life,log2 con no atc half-life,con no atc half-life
MSMEG_0738,pass,21.35,24.80,-0.0468441441441441,0.537270865231353,0.0503475558198199,4.42,-0.216261206766957,0.860793323523028
MSMEG_0801,pass,21.47,24.80,-0.0465704204204204,0.231392813591558,0.191915084513513,4.42,-0.207832180444281,0.865837277015985
MSMEG_3409,pass,40.31,24.81,-0.0248096096096096,0.152179866678041,0.09135253593994,5.33,0.700231744597094,1.62476576293584
MSMEG_6697,pass,19.22,24.82,-0.0520424924924925,0.398366029104919,0.108968369054054,4.26,-0.369411974825773,0.774097945507191
MSMEG_2464,pass,45.60,24.82,-0.021928078078078,0.136306357914551,0.0811669014864863,5.51,0.877409313076767,1.83707345450728
MSMEG_4695,pass,45.35,24.84,-0.0220527027027027,0.0862892007663521,0.137186121294294,5.50,0.868374143822705,1.82560436197736
MSMEG_6583,pass,18.44,24.84,-0.0542217717717717,0.441955504075925,0.0988944482612612,4.20,-0.429624890361534,0.742454803063865
MSMEG_0121,pass,31.69,24.84,-0.0315507507507507,0.229153519741213,0.0892061872072072,4.99,0.351412721387832,1.27580931875428
MSMEG_1451,pass,20.14,24.89,-0.0496636636636637,0.587796499964422,0.0460782957597596,4.33,-0.305714871306509,0.809041228355741
MSMEG_0638,pass,15.50,24.90,-0.0645096096096096,0.535331642674933,0.0962283928288288,3.95,-0.683486864706144,0.622658544431879
MSMEG_3838,pass,19.40,24.90,-0.0515375375375375,0.294020158822819,0.169901315351351,4.28,-0.360008358502087,0.779160065449447
MSMEG_4953,pass,13.09,24.90,-0.0763893393393393,0.503974176766271,0.153001514927927,3.71,-0.927782701935061,0.525665624096512
MSMEG_2264,pass,48.64,24.91,-0.0205594594594594,0.131527856974574,0.0743525304384383,5.60,0.965495828164926,1.95273452574123
MSMEG_2207,pass,27.31,24.91,-0.0366156156156156,0.154025251808084,0.196169901237237,4.77,0.132604284192921,1.09627085198517
MSMEG_1196,pass,14.47,24.92,-0.0691163663663664,0.551164281534952,0.103634024153153,3.85,-0.784168920502028,0.580686371290866
MSMEG_1610,pass,22.87,24.92,-0.0437313813813814,0.357670703478798,0.091494497054054,4.52,-0.123842743098376,0.917739912508798
MSMEG_4236,pass,13.51,24.92,-0.0740432432432432,0.540463860961112,0.12418184245045,3.76,-0.883959620863591,0.541878149666746
MSMEG_0915,pass,24.83,24.94,-0.0402783783783784,0.366901878346753,0.0745760308348348,4.63,-0.0066211801223806,0.995421063109695
MSMEG_3297,pass,15.33,24.95,-0.0652436936936937,0.444584993830346,0.141668765762762,3.94,-0.702805277254216,0.614376407945937
MSMEG_4152,pass,12.13,24.96,-0.0824109609609609,0.524731748561808,0.163872333954954,3.60,-1.04051841504692,0.486152749193798
MSMEG_1064,pass,14.64,24.96,-0.0682861861861861,0.617299874290143,0.0770127005165164,3.87,-0.769433237361247,0.586647893934061
MSMEG_2989,pass,10.89,24.96,-0.0918506006006006,0.685976296981212,0.102884876945946,3.44,-1.19715246266765,0.436135260081995
MSMEG_3897,pass,21.11,24.97,-0.0473732732732732,0.413776284052776,0.0847030007927927,4.40,-0.242165490376468,0.845475298030047
MSMEG_0921,pass,18.40,24.97,-0.0543537537537537,0.351787866031176,0.145020569513513,4.20,-0.440509313900019,0.736874424316858
MSMEG_0690,pass,31.43,24.97,-0.0318144144144144,0.265602108537634,0.0745558955315316,4.97,0.331790085530913,1.25857403561765
MSMEG_5101,pass,10.83,24.98,-0.0923578078078078,0.800634501596267,0.0565844571981982,3.44,-1.20633064787105,0.433369447453955
MSMEG_3627,pass,16.27,25.00,-0.0614768768768768,0.46490977357165,0.115882046378378,4.02,-0.620226669279667,0.650568705476707
MSMEG_1416,pass,27.07,25.02,-0.0369454954954955,0.271669894710924,0.0974863833483482,4.76,0.113627860611102,1.08194552352768
MSMEG_5750,pass,14.93,25.03,-0.0669647147147147,0.371099038127341,0.202450426831831,3.90,-0.745352083323665,0.596522275135959
MSMEG_2683,pass,13.22,25.04,-0.0756474474474474,0.65214649922888,0.0813156219819819,3.72,-0.921322068490606,0.528024922776355
MSMEG_3423,pass,22.63,25.05,-0.0441824324324324,0.120207190543482,0.3806128316006,4.50,-0.146133828893376,0.903668895716609
MSMEG_5595,pass,12.58,25.05,-0.0795175675675675,0.367551664903708,0.2898458276006,3.65,-0.994374558513986,0.501953435452973
MSMEG_5050,pass,18.63,25.07,-0.0536851351351351,0.193354889802447,0.320309388069069,4.22,-0.428356822465183,0.743107676302296
MSMEG_4053,pass,18.73,25.08,-0.0533803303303303,0.386335805464979,0.120576468093092,4.23,-0.420832691801577,0.746993351759169
MSMEG_6153,pass,20.07,25.09,-0.0498354354354354,0.322157071303793,0.139210545837837,4.33,-0.322331992955721,0.799776062702443
MSMEG_0834,pass,9.45,25.10,-0.105844144144144,0.782288904294664,0.0830579647087087,3.24,-1.40968962795326,0.376392652815417
MSMEG_2003,pass,20.08,25.10,-0.0497968468468468,0.243542663192848,0.20518579769069,4.33,-0.321980305763118,0.799971048666815
MSMEG_2319,pass,25.72,25.12,-0.03888003003003,0.215626320953921,0.146490223864864,4.68,0.0342834274141507,1.02404806198904
MSMEG_4252,pass,20.50,25.12,-0.0487792792792792,0.182047117933173,0.284806212384384,4.36,-0.29308119303857,0.816157112576052
MSMEG_0255,pass,35.77,25.12,-0.0279576576576576,0.2095052796761,0.0785669307267266,5.16,0.509772186565942,1.42382534409113
MSMEG_3030,pass,22.94,25.12,-0.0435870870870871,0.337339444787704,0.0994200339579581,4.52,-0.131084573438816,0.913144718218765
MSMEG_1417,pass,27.08,25.14,-0.0369303303303303,0.298223841258043,0.0854981770930931,4.76,0.107311074556062,1.07721862151924
ORF4,pass,22.90,25.14,-0.0436614114114114,0.162861608634725,0.261040745486486,4.52,-0.134562050878175,0.910946321403555
MSMEG_6638,pass,27.41,25.15,-0.0364828828828829,0.303064623724092,0.0815398265945946,4.78,0.124328512850959,1.09000028547627
MSMEG_0791,pass,19.99,25.18,-0.0500304804804805,0.351007457774221,0.123289738183183,4.32,-0.332927483425093,0.793923836239981
MSMEG_2492,pass,26.32,25.18,-0.0379974474474475,0.450158365396092,0.0469802543153153,4.72,0.0639763957077616,1.04534299694859
MSMEG_6054,pass,18.59,25.20,-0.0537857357357357,0.267096203418186,0.211469483468468,4.22,-0.438629973390265,0.737834946322511
MSMEG_5641,pass,24.29,25.21,-0.0411752252252252,0.212875113837491,0.167003255648648,4.60,-0.0536939252440248,0.963466276386366
MSMEG_3140,pass,18.57,25.21,-0.0538591591591591,0.359183423140299,0.13787032872072,4.21,-0.441200153768515,0.736521653736622
MSMEG_0736,pass,12.35,25.21,-0.0809783783783783,0.688547374715598,0.0790188201681683,3.63,-1.02978267426855,0.489783923659014
MSMEG_2064,pass,16.90,25.22,-0.0591725225225225,0.406958830056581,0.135927946375375,4.08,-0.577843700564329,0.669964380227121
MSMEG_2641,pass,69.69,25.23,-0.014349099099099,0.0400487148838419,0.131475278711711,6.12,1.4656727323464,2.76192229791935
MSMEG_2453,pass,15.03,25.24,-0.0665199699699699,0.531662882412464,0.103839011864864,3.91,-0.747774071742706,0.595521676989042
MSMEG_6356,pass,9.57,25.26,-0.104452102102102,0.530626729181045,0.257097480837837,3.26,-1.39981822416101,0.37897688872607
MSMEG_4402,pass,21.04,25.26,-0.0475271771771772,0.242198735489043,0.188278927612612,4.40,-0.263849412781373,0.832862699807731
MSMEG_3145,pass,14.62,25.27,-0.0684055555555555,0.684028655712507,0.0575824807777778,3.87,-0.789534514390831,0.578530724802579
MSMEG_4702,pass,37.53,25.27,-0.0266483483483483,0.189318721581527,0.0810086499939939,5.23,0.570327674401531,1.48486078369538
MSMEG_4581,pass,23.32,25.27,-0.0428900900900901,0.471158806557976,0.055005498006006,4.54,-0.116409119325843,0.922480858522188
MSMEG_4646,pass,18.68,25.28,-0.053545945945946,0.53295789054433,0.0669345817177175,4.22,-0.436669508768942,0.738838264785561
MSMEG_4063,pass,26.30,25.28,-0.0380228228228228,0.229984404941023,0.128950807279279,4.72,0.0570557104057537,1.04034043902367
MSMEG_2643,pass,21.63,25.28,-0.0462408408408408,0.144914498581733,0.336111498498498,4.43,-0.225303138222228,0.855415267451699
MSMEG_3175,pass,31.36,25.29,-0.0318834834834835,0.229972948309639,0.0906765482882881,4.97,0.310824397818652,1.24041630733972
MSMEG_5673,pass,42.56,25.29,-0.023498048048048,0.145640430231198,0.0862892174984984,5.41,0.750707814781911,1.68261815384739
MSMEG_2619,pass,15.18,25.31,-0.0658693693693693,0.691230274814725,0.0516313156276276,3.92,-0.737210831478576,0.599898017337053
MSMEG_5149,pass,13.18,25.31,-0.0758496996996996,0.468218904138729,0.174070790819819,3.72,-0.940793192108329,0.520946385934448
MSMEG_0884,pass,12.46,25.32,-0.0802301801801802,0.534664862160162,0.149242996357357,3.64,-1.02236781302846,0.492307692307692
MSMEG_4771,pass,16.67,25.32,-0.059998048048048,0.496094882611049,0.0974075197207207,4.06,-0.603438423882051,0.658183413777974
MSMEG_0455,pass,27.14,25.34,-0.0368516516516516,0.239003986911177,0.115192809549549,4.76,0.0987997923613434,1.07088220295768
MSMEG_3111,pass,36.32,25.36,-0.0275319819819819,0.0598228397230241,0.317359750351351,5.18,0.51800241915506,1.43197114237203
MSMEG_1421,pass,94.89,25.37,-0.010539039039039,0.0185858641822761,0.156244880732732,6.57,1.90331886185655,3.74072746848709
MSMEG_3198,pass,24.81,25.39,-0.0403024024024024,0.279948504637847,0.111296496912912,4.63,-0.0329236618870243,0.977437484727542
MSMEG_1865,pass,24.46,25.40,-0.0408851351351351,0.303726105366762,0.10208527118018,4.61,-0.0542696625281157,0.96308186195827
MSMEG_3411,pass,18.58,25.41,-0.0538195195195195,0.139061509699674,0.477726175183183,4.22,-0.451593581415157,0.731234689773683
MSMEG_0465,pass,14.37,25.42,-0.0695923423423423,0.662913102914972,0.0656058243933934,3.84,-0.822920455585962,0.56529645088045
MSMEG_6793,pass,16.02,25.42,-0.0624388888888888,0.536903491315637,0.0895818096666666,4.00,-0.666635415558927,0.629974171058989
MSMEG_5613,pass,21.51,25.45,-0.0464824324324324,0.213096008557645,0.212548648045045,4.43,-0.242307208261763,0.845392249926939
MSMEG_5697,pass,9.86,25.45,-0.101373123123123,0.531219148743622,0.241588365378378,3.30,-1.36747357909577,0.387569358766496
MSMEG_4745,pass,12.92,25.48,-0.0774067567567567,0.726932015531173,0.0599610116726728,3.69,-0.980074059703411,0.506953715125811
MSMEG_3067,pass,22.14,25.49,-0.0451599099099099,0.437707456164569,0.0697941036726725,4.47,-0.20302510709274,0.868727066639642
MSMEG_0459,pass,20.94,25.49,-0.0477471471471471,0.17673419239138,0.282910180072072,4.39,-0.283619856746013,0.821527140713913
MSMEG_3978,pass,18.41,25.49,-0.0543285285285285,0.436630171501394,0.10145418054054,4.20,-0.469955418407795,0.721986907970739
MSMEG_2395,pass,19.65,25.50,-0.0508879879879879,0.55480408025599,0.0553574797117117,4.30,-0.375993959452527,0.770574334737493
MSMEG_4179,pass,15.12,25.51,-0.0661232732732732,0.636155955657838,0.0666184589039037,3.92,-0.754274671906264,0.592844368472538
MSMEG_0861,pass,25.83,25.51,-0.0387201201201201,0.310925776446091,0.0885150031711713,4.69,0.0175144042054156,1.01221404953101
MSMEG_1608,pass,23.68,25.52,-0.0422334834834834,0.312349629113294,0.104610364621621,4.57,-0.10808630480003,0.927817970950469
MSMEG_0683,pass,30.47,25.52,-0.0328147147147147,0.225775640695338,0.0983696744984983,4.93,0.255953750396922,1.19412490546511
MSMEG_3054,pass,19.06,25.52,-0.0524761261261261,0.428950444550251,0.097661733882883,4.25,-0.421458638846788,0.746669321490922
MSMEG_1035,pass,37.73,25.52,-0.026504054054054,0.199184095568871,0.0752379353843843,5.24,0.563899093026685,1.47825903321859
MSMEG_2652,pass,18.43,25.53,-0.0542486486486486,0.306602425063972,0.177304109573573,4.20,-0.469851253954309,0.722039038244005
MSMEG_5488,pass,15.80,25.53,-0.0632746246246246,0.411388799760252,0.152605235468468,3.98,-0.692174228143306,0.61892039652167
MSMEG_0681,pass,18.20,25.55,-0.0549343843843844,0.382908508998471,0.129561893126126,4.19,-0.488943400753836,0.712546760881186
MSMEG_0633,pass,22.93,25.55,-0.0436139639639639,0.226883521886022,0.172674145738738,4.52,-0.15645825706085,0.89722501121532
MSMEG_3740,pass,22.23,25.56,-0.0449794294294294,0.486068371409546,0.0569862512162162,4.47,-0.201403847973178,0.869703865833689
MSMEG_2339,pass,20.23,25.58,-0.0494213213213213,0.306164648812043,0.147456630378378,4.34,-0.338232871338056,0.791009610766773
MSMEG_2399,pass,22.81,25.59,-0.0438493993993994,0.358730701181359,0.0915658267237238,4.51,-0.166158395030582,0.891212643336705
MSMEG_5940,pass,24.38,25.59,-0.0410216216216216,0.20438395654451,0.174508505501501,4.61,-0.0701145026613277,0.952562392836731
MSMEG_6738,pass,13.78,25.60,-0.0725537537537537,0.672893480145361,0.0681705619579579,3.78,-0.892999711559326,0.538493295758469
MSMEG_3509,pass,17.58,25.60,-0.0568846846846846,0.336558811970005,0.169928566906907,4.14,-0.542109438331932,0.686766018817394
MSMEG_1348,pass,16.76,25.60,-0.0596599099099099,0.454082305686438,0.113996626339339,4.07,-0.611147643419413,0.654675709504804
MSMEG_0047,pass,22.57,25.60,-0.0442992492492492,0.235529618655047,0.169684466651651,4.50,-0.181759858490229,0.88162689549783
MSMEG_0728,pass,18.69,25.61,-0.0535093093093093,0.197115371737829,0.310688773513513,4.22,-0.454597056534549,0.729713952130765
MSMEG_2990,pass,20.59,25.61,-0.0485603603603603,0.321321001048191,0.132685456096096,4.36,-0.314635764786643,0.804053963507443
MSMEG_5271,pass,18.46,25.63,-0.0541857357357357,0.598561073213498,0.0524584172462461,4.21,-0.473856166239687,0.720037441946985
MSMEG_5672,pass,19.29,25.63,-0.051842042042042,0.562572885787871,0.0556705258018019,4.27,-0.410250639334797,0.752492631842984
MSMEG_3982,pass,46.39,25.65,-0.0215585585585585,0.0341066488391784,0.350641880648648,5.54,0.854531409904958,1.80817136223438
MSMEG_3239,pass,42.77,25.65,-0.0233803303303303,0.106586419121389,0.122063602759759,5.42,0.737486661462675,1.66726873593242
MSMEG_5181,pass,25.97,25.66,-0.0384995495495495,0.234617009764412,0.128814522483483,4.70,0.0174900658075505,1.01219697353105
MSMEG_2679,pass,22.55,25.66,-0.04435,0.387257318581848,0.0829086736666665,4.49,-0.186775209817143,0.87856734950874
MSMEG_2267,pass,42.22,25.67,-0.0236849849849849,0.187712531432998,0.0646691175495496,5.40,0.718088425532875,1.6450009595839
MSMEG_2046,pass,17.69,25.68,-0.0565172672672672,0.358092649379499,0.152536392945945,4.15,-0.537182450604567,0.689115421910919
MSMEG_2975,pass,18.46,25.68,-0.0541618618618618,0.265532612906904,0.216160351651651,4.21,-0.475811237140142,0.719062342705112
MSMEG_0397,pass,21.34,25.70,-0.0468563063063063,0.353950093233325,0.10675650754054,4.42,-0.268117809495653,0.830402211242463
MSMEG_1936,pass,14.36,25.71,-0.0696382882882883,0.548055885510435,0.106534503168168,3.84,-0.840053614828391,0.558622808569276
MSMEG_3017,pass,21.65,25.71,-0.0461819819819819,0.4334021435897,0.0742785175735736,4.44,-0.247632435862348,0.842277518409782
MSMEG_5132,pass,20.10,25.72,-0.04973993993994,0.511388087559047,0.0629735501261262,4.33,-0.355142485785423,0.781792426665081
MSMEG_6413,pass,16.85,25.73,-0.0593647147147147,0.445179320680464,0.117006138831832,4.07,-0.610873263322955,0.65480023136275
MSMEG_0185,pass,34.14,25.73,-0.0292884384384384,0.108513814020406,0.187739754039039,5.09,0.408192944822928,1.32702260361835
MSMEG_0215,pass,21.59,25.74,-0.0463232732732732,0.36536847772379,0.0992940589039038,4.43,-0.25364644680694,0.838773712831845
MSMEG_4527,pass,21.15,25.75,-0.0472774774774774,0.533525928505258,0.0520612740420419,4.40,-0.283676294362657,0.821495003550037
MSMEG_3486,pass,58.19,25.76,-0.0171848348348348,0.0159616101767446,0.485020714495495,5.86,1.17566933170119,2.25897660829722
MSMEG_2824,pass,27.94,25.76,-0.0357971471471471,0.201226300284974,0.135509601738738,4.80,0.116848429137523,1.08436347863804
MSMEG_0937,pass,35.89,25.77,-0.0278624624624624,0.250739190753167,0.0617993646846847,5.17,0.47816433650683,1.39297014400658
MSMEG_1251,pass,15.04,25.77,-0.0664776276276276,0.338174126120727,0.230403255288288,3.91,-0.77645496606805,0.583799562150331
MSMEG_1325,pass,49.08,25.77,-0.0203759759759759,0.0964814371388029,0.103577249957957,5.62,0.929512532926847,1.9046323379362
MSMEG_3894,pass,30.65,25.77,-0.0326247747747747,0.265701004550536,0.0783626298708708,4.94,0.250359494228467,1.1895034814218
MSMEG_3895,pass,22.93,25.78,-0.0436052552552552,0.362242322268753,0.0891801899309308,4.52,-0.168965939363436,0.889479993053586
MSMEG_6815,pass,15.23,25.78,-0.0656391891891891,0.484602192355045,0.122072497042042,3.93,-0.759155833800273,0.590841949778434
MSMEG_1034,pass,24.26,25.79,-0.0412262762762763,0.401348698847015,0.0675358718288288,4.60,-0.088312851402484,0.940622109546643
MSMEG_6571,pass,13.68,25.80,-0.0731222222222222,0.555936127048252,0.113776751111111,3.77,-0.915928762168641,0.530002561679049
MSMEG_2358,pass,22.25,25.81,-0.0449525525525525,0.653807382153713,0.0285043353153153,4.48,-0.214595558818848,0.861787717062782
MSMEG_4662,pass,41.03,25.82,-0.0243752252252252,0.0862103250085207,0.167771604981982,5.36,0.668180151977396,1.5890672175433
MSMEG_5581,pass,15.57,25.82,-0.0642067567567567,0.508758906486304,0.106042107672672,3.96,-0.729301462284254,0.603195904242363
MSMEG_3902,pass,26.23,25.83,-0.0381246246246245,0.313916798611535,0.0846267382462459,4.71,0.0221217493127729,1.0154517914262
MSMEG_6614,pass,19.07,25.84,-0.0524457957957958,0.270955257484135,0.197156990351351,4.25,-0.438612232100885,0.73784401977422
MSMEG_4554,pass,39.07,25.84,-0.025595045045045,0.0591048591410482,0.277820351168168,5.29,0.596186938383407,1.51171579743008
MSMEG_5120,pass,20.28,25.85,-0.049319069069069,0.37682029526106,0.107162534579579,4.34,-0.350365229733097,0.784385499326738
MSMEG_3281,pass,19.30,25.85,-0.051812012012012,0.475349249511364,0.0789319117117117,4.27,-0.421622776728706,0.746584376477617
MSMEG_1939,pass,35.70,25.86,-0.0280136636636636,0.0912067853363893,0.208310886759759,5.16,0.465207935873107,1.3805163131011
MSMEG_1405,pass,22.06,25.86,-0.0453265765765766,0.233468891114165,0.179696998339339,4.46,-0.229246873796405,0.853080106659392
MSMEG_0561,pass,16.43,25.87,-0.0608636636636636,0.327101323682975,0.203010160648649,4.04,-0.654802125789791,0.635162601626016
MSMEG_5177,pass,19.22,25.87,-0.0520405405405405,0.226973128291586,0.245718562438438,4.26,-0.428943793243954,0.742805399134106
MSMEG_6788,pass,20.43,25.87,-0.0489370870870871,0.181904417969869,0.286926889846846,4.35,-0.340499874999277,0.789767620279733
MSMEG_1942,pass,18.60,25.93,-0.0537612612612612,0.359552584036306,0.137149485177177,4.22,-0.479472025103658,0.717240060248167
MSMEG_6201,pass,34.81,25.94,-0.028731081081081,0.202222635671236,0.0867541180870871,5.12,0.424411052488613,1.3420245398773
MSMEG_5816,pass,36.23,25.94,-0.0276034534534534,0.118977836889397,0.150307906171171,5.18,0.482035673534897,1.39671306857861
MSMEG_2290,pass,11.58,25.95,-0.0863827327327327,0.61105718745998,0.126529558279279,3.53,-1.16432503963669,0.446172951508437
MSMEG_2374,pass,52.55,25.96,-0.0190298798798799,0.067060771097004,0.134211931504504,5.72,1.01758394474755,2.02452568255438
MSMEG_1850,pass,16.08,25.97,-0.0621786786786787,0.519441925956516,0.0952853374894895,4.01,-0.691385272299127,0.61925895345237
MSMEG_4491,pass,19.60,25.97,-0.0510237237237237,0.342129479224081,0.133360879495495,4.29,-0.406173819337837,0.754622060118228
MSMEG_4486,pass,31.20,26.00,-0.0320515015015015,0.0653837743263269,0.391195913162162,4.96,0.263120970133203,1.20007200432026
