,mse best interval
MSMEG_0203,0.0534729720987651
MSMEG_4482,0.0326416720987655
MSMEG_2377,0.0376294970370369
MSMEG_3195,0.088722217839506
MSMEG_5189,0.196902468047618
MSMEG_0766,0.0226793408024691
MSMEG_0883,0.0315452832010582
MSMEG_2629,0.454557362460316
MSMEG_5479,0.253955301728394
MSMEG_1808,0.029526442037037
MSMEG_5324,0.164063308253968
MSMEG_0939,0.0412701872222222
MSMEG_6203,0.129747277460317
MSMEG_4245,0.0156277474691358
MSMEG_3705,0.00903757714285712
MSMEG_4226,0.0550675026455027
MSMEG_4915,0.0734225113492064
MSMEG_5766,0.0565260054320986
MSMEG_2711,0.318539063999999
MSMEG_2173,0.0739258570987654
MSMEG_5554,0.34230661654321
MSMEG_5526,0.350934313333333
MSMEG_6780,0.089156857037037
MSMEG_6381,0.131811293148148
MSMEG_3364,0.0591804719135802
MSMEG_4142,0.0514717052469135
MSMEG_0952,0.0230212674691357
MSMEG_2907,0.293656522328042
MSMEG_2585,0.0257040276190475
MSMEG_1258,0.0742850326190476
MSMEG_6926,0.0476050059259257
MSMEG_0095,0.103832493756613
MSMEG_3685,0.0843016343209877
MSMEG_1529,0.0229873094444444
MSMEG_3696,0.0226652375925927
MSMEG_2625,0.057200062989418
MSMEG_5447,0.0322718882098765
VBIMycSme59918_5676,0.145986816857142
MSMEG_5687,0.0953838249999998
MSMEG_3697,0.0468531799206349
MSMEG_5511,0.0555256938888888
MSMEG_6080,0.0663244202380953
MSMEG_3867,0.0689053653968253
MSMEG_5131,0.0705630126984125
MSMEG_3654,0.0322584294444444
MSMEG_5221,0.134650931349206
MSMEG_5044,0.0524181906084656
MSMEG_3543,0.162782146349206
MSMEG_5669,0.20154103058201
MSMEG_0815,0.0196589287037037
MSMEG_4908,0.0329576439417989
MSMEG_3490,0.0219543022222221
MSMEG_6011,0.223609056507936
MSMEG_6136,0.0303658348148147
MSMEG_0737,0.0924366550617283
MSMEG_3081,0.382871579497355
MSMEG_3302,0.224114355661375
MSMEG_4922,0.083381839259259
MSMEG_2270,0.221552695238095
MSMEG_3358,0.153836116322751
MSMEG_0663,0.244835316358024
MSMEG_1277,0.111832155617284
MSMEG_2048,0.097581997142857
MSMEG_1637,0.100210120555555
MSMEG_5935,0.0508945552380953
MSMEG_3357,0.0325441198148148
MSMEG_4265,0.0978752110317459
MSMEG_5310,0.0973117365432097
MSMEG_5277,0.0546386180952378
MSMEG_2330,0.116487117037036
MSMEG_5734,0.0849052925925927
MSMEG_0674,0.0340248842592592
MSMEG_4910,0.0566553267283949
MSMEG_5903,0.0127975245061728
MSMEG_4249,0.0250717513492063
MSMEG_3570,0.0305483274338625
MSMEG_2309,0.233391162283951
MSMEG_5584,0.0843741331481479
MSMEG_0248,0.0366925608024692
MSMEG_2734,0.058092792063492
MSMEG_4476,0.0749744059523809
MSMEG_3148,0.485889926349206
MSMEG_0129,0.048978553580247
MSMEG_5893,0.33713087079365
MSMEG_6385,0.021385858765432
MSMEG_6415,0.244324503174603
MSMEG_2362,0.0356238711111112
MSMEG_1642,0.0355096594708993
MSMEG_0564,0.0492933888095237
MSMEG_4276,0.0484885563580247
MSMEG_6858,0.180270126031745
MSMEG_2544,0.190119808395061
MSMEG_6408,0.103781818765431
MSMEG_3378,0.258661372275132
MSMEG_5667,0.0384150964021164
MSMEG_2446,0.403998537698412
MSMEG_3209,0.352924037248677
MSMEG_1996,0.057745398580247
MSMEG_5902,0.0289835528395061
MSMEG_3733,0.303207368395062
MSMEG_2435,0.0369524230246913
MSMEG_3160,0.423774849656084
MSMEG_3605,0.0483260706172839
MSMEG_5198,0.0382969885714286
MSMEG_3338,0.136605039814814
MSMEG_1390,0.331803691534391
MSMEG_0730,0.152753189444444
MSMEG_5907,0.0512877748412699
MSMEG_2424,0.0639372103968252
MSMEG_4024,0.152288044259259
MSMEG_0529,0.189296979920635
MSMEG_3652,0.0222947565343915
MSMEG_4652,0.135774318580246
MSMEG_3962,0.07699075005291
MSMEG_1476,0.021471957839506
MSMEG_2594,0.0616289707619047
MSMEG_0172,0.0992153030246913
MSMEG_0951,0.164515255802469
MSMEG_6404,0.131914310432098
MSMEG_5226,0.0363372654320988
MSMEG_3025,0.0572593735714285
MSMEG_5636,0.480490648571429
MSMEG_0865,0.091139605185185
MSMEG_1013,0.13825492574074
MSMEG_0542,0.0904961395061724
MSMEG_1311,0.0681128379894179
MSMEG_6778,0.110528421728395
MSMEG_5235,0.0549876427777777
MSMEG_1680,0.192291223730158
MSMEG_4683,0.0641197437037035
MSMEG_2401,0.0550442393650793
MSMEG_5340,0.156059686481481
MSMEG_1629,0.0840862170634919
MSMEG_0007,0.234443250052909
MSMEG_0349,0.341239991031745
MSMEG_5997,0.0564671978395061
MSMEG_1902,0.0885970630246913
MSMEG_1928,0.120775892098765
MSMEG_1923,0.0623919882098764
MSMEG_3217,0.0349389489506171
MSMEG_5042,0.0359810726543209
MSMEG_2371,0.123742514135802
MSMEG_1791,0.263419701301587
MSMEG_1286,0.0444217806613756
MSMEG_4682,0.156252417037036
MSMEG_1819,0.029513738580247
MSMEG_3060,0.104987048047619
MSMEG_6512,0.0343091609523808
MSMEG_5396,0.233363529629629
MSMEG_1580,0.361300688809524
MSMEG_3460,0.317986526481481
MSMEG_3642,0.256194448809523
MSMEG_0598,0.0836650128395062
MSMEG_1061,0.0438519903968254
MSMEG_5831,0.03487660154321
MSMEG_0187,0.0299939120987654
MSMEG_2955,0.0137872165079365
MSMEG_0245,0.0220515533333332
MSMEG_5448,0.0590072556172839
MSMEG_3458,0.146936703624338
MSMEG_4525,0.182764655617284
MSMEG_0946,0.0661042713492063
MSMEG_1278,0.0620082289506173
VBIMycSme59918_3265,0.290688567222222
MSMEG_4293,0.0773400725132276
MSMEG_1678,0.0848196753703703
MSMEG_4571,0.0515321042592592
MSMEG_6474,0.114049105079365
MSMEG_1130,0.079401972654321
ORF31,0.0298796520987652
MSMEG_3920,0.14941829191358
MSMEG_6927,0.0680988609876543
MSMEG_1030,0.0342786242592592
MSMEG_1695,0.0914405045061727
MSMEG_1140,0.0782364296349204
MSMEG_4696,0.10514983191358
MSMEG_6337,0.017289701728395
MSMEG_0807,0.0897558844444443
MSMEG_3877,0.102170143941798
MSMEG_4351,0.176514162037036
MSMEG_5224,0.0898113437037035
MSMEG_3456,0.14889588584656
MSMEG_6909,0.0442056735802469
MSMEG_0398,0.0231839245061728
MSMEG_4665,0.0393124208465608
MSMEG_6863,0.0325196120987654
MSMEG_6182,0.0960849415432098
MSMEG_2427,0.334474948888889
MSMEG_2771,0.194793540555555
MSMEG_6577,0.0882728667724866
MSMEG_1246,0.352956349126983
MSMEG_2009,0.116875286172839
MSMEG_0862,0.0306403658465609
MSMEG_3512,0.0353478475132274
MSMEG_3078,0.0850090798148144
MSMEG_5824,0.0900634291269839
MSMEG_1600,0.0591994294444443
MSMEG_2621,0.0700234362169312
MSMEG_0239,0.0187936911728395
MSMEG_2285,0.106972398580246
MSMEG_5240,0.352793346137566
MSMEG_3205,0.0466845333950617
MSMEG_3782,0.225966188657004
MSMEG_1683,0.0406085967195767
MSMEG_3560,0.37696309728395
MSMEG_1818,0.298397726728394
MSMEG_6098,0.0561563037037038
MSMEG_4947,0.0285274237037036
MSMEG_5663,0.0498655390952379
MSMEG_3156,0.0451090402380952
MSMEG_6628,0.255677559506172
MSMEG_2411,0.0199931859876543
MSMEG_4569,0.302922755978836
MSMEG_1633,0.029558957142857
MSMEG_4239,0.090875470617284
MSMEG_3491,0.156000023950617
MSMEG_4298,0.04729744691358
MSMEG_5063,0.17533353802469
MSMEG_6540,0.0810577709259258
MSMEG_5644,0.160092783703703
MSMEG_1825,0.0238844600617283
MSMEG_1980,0.0799863707936507
MSMEG_1008,0.445443404506173
MSMEG_0128,0.209490620246913
MSMEG_5637,0.0242556488888889
MSMEG_6597,0.100864728209876
MSMEG_1925,0.0226963338888888
MSMEG_5795,0.11928850228395
MSMEG_1502,0.318550289550264
MSMEG_0609,0.12628440228395
MSMEG_0904,0.0590165339947089
MSMEG_6817,0.104936885846561
MSMEG_1269,0.0621321719135802
MSMEG_2575,0.0290513303703705
MSMEG_6416,0.0355200487037038
MSMEG_6225,0.105577691772486
MSMEG_5053,0.00837349166666658
MSMEG_6047,0.100081942037037
MSMEG_1510,0.0940260748765432
MSMEG_3071,0.0310509304320986
MSMEG_3389,0.105174832839506
MSMEG_4653,0.0867799709259261
MSMEG_6313,0.0516164464814813
MSMEG_5487,0.0908325800000001
MSMEG_5800,0.0219490563580247
MSMEG_2648,0.0569836731481481
MSMEG_4935,0.180161949100529
MSMEG_4899,0.208091154285714
MSMEG_4522,0.0598343830246914
MSMEG_4188,0.063157785
MSMEG_2623,0.0586486350617283
MSMEG_1957,0.0239648827777777
MSMEG_3735,0.0237697533950617
MSMEG_2044,0.0229372228835978
MSMEG_4029,0.0272573572839505
MSMEG_2753,0.267948966172839
MSMEG_6784,0.0712993442592592
MSMEG_0765,0.271628263209876
MSMEG_3178,0.0868589303968253
MSMEG_1503,0.248691334285714
MSMEG_0463,0.0370189427777777
MSMEG_2620,0.319542358015872
MSMEG_2945,0.113807020026454
MSMEG_6009,0.154593680061728
MSMEG_5854,0.0730302083950616
MSMEG_3753,0.0872745822222222
MSMEG_0916,0.125790442469135
MSMEG_4804,0.0839849688888889
MSMEG_4335,0.221295252513227
MSMEG_6154,0.0278793956172838
MSMEG_5872,0.0487663876543209
MSMEG_2881,0.136653194920634
MSMEG_6328,0.0830761637654321
MSMEG_0917,0.0705349765079365
MSMEG_1253,0.365866293253968
MSMEG_3563,0.0508278442592593
MSMEG_3304,0.382354119920634
MSMEG_5594,0.279864339285714
MSMEG_5351,0.361544505925925
MSMEG_0367,0.0562597020370369
MSMEG_0262,0.132550946349206
MSMEG_5725,0.021754328148148
MSMEG_1726,0.0592760513580245
MSMEG_6502,0.173013866587301
MSMEG_0553,0.0271986822222221
MSMEG_1740,0.0704732987654321
MSMEG_2931,0.137571676402116
MSMEG_5255,0.0560471214285714
MSMEG_2653,0.0126285000617284
MSMEG_5738,0.112714080246913
MSMEG_2947,0.207951613148147
MSMEG_4089,0.134450463024691
MSMEG_2731,0.0161948887037036
MSMEG_4597,0.0681030978835979
MSMEG_4790,0.163198359365079
VBIMycSme59918_4449,0.483158923174603
MSMEG_6135,0.034497443765432
MSMEG_1360,0.0951744943209877
MSMEG_2772,0.0387428445061726
MSMEG_2787,0.293239967222221
MSMEG_1556,0.0875802661375662
MSMEG_3924,0.249020206693121
MSMEG_1875,0.0457920656084655
MSMEG_5515,0.102024900238095
MSMEG_5080,0.088673707654321
MSMEG_1621,0.192767154876543
MSMEG_6293,0.115103191358024
MSMEG_0832,0.0311509045061728
MSMEG_4711,0.346689199920635
MSMEG_0166,0.0891667014814813
MSMEG_1601,0.101087999506172
MSMEG_0632,0.187984919320987
MSMEG_1339,0.0569676422839506
MSMEG_0001,0.018489604691358
MSMEG_2112,0.129430848809523
MSMEG_1926,0.0462452420370369
MSMEG_4119,0.0253611362169311
MSMEG_6230,0.160370394312169
MSMEG_5071,0.0447244753703702
MSMEG_4194,0.0752172814814814
MSMEG_5126,0.0658509681746031
MSMEG_5976,0.131485236534391
MSMEG_6215,0.230670257839506
MSMEG_2087,0.150684448809524
MSMEG_1073,0.0848773619047621
MSMEG_2280,0.0748755245061729
MSMEG_6574,0.124403713395061
MSMEG_6319,0.082951808068783
MSMEG_0457,0.0795571720987652
MSMEG_5209,0.018334211111111
MSMEG_6729,0.229271486728395
MSMEG_1521,0.0439365039506171
MSMEG_4151,0.246012805925925
MSMEG_5375,0.108527574135802
MSMEG_2828,0.07205659005291
MSMEG_2868,0.246458158580247
MSMEG_5577,0.0794644790952379
MSMEG_1011,0.118285053888889
MSMEG_4140,0.34684735728395
MSMEG_0899,0.0483066822839506
MSMEG_4149,0.112241526172839
MSMEG_3031,0.18269401547619
MSMEG_2650,0.133122117804232
MSMEG_2541,0.0264758074691357
MSMEG_4533,0.00820914370370376
MSMEG_3086,0.154136676402116
MSMEG_2021,0.0588174956172841
MSMEG_6756,0.165131058201058
MSMEG_1313,0.0168516215432098
MSMEG_4555,0.183747794312169
MSMEG_5684,0.0492365624691358
MSMEG_2310,0.0259452298765431
MSMEG_1986,0.0191672281481481
MSMEG_6424,0.0441100000617284
MSMEG_1505,0.239151309135802
MSMEG_5103,0.0697500469135804
MSMEG_2425,0.299854823915343
MSMEG_5780,0.154995018015872
MSMEG_5088,0.0624407887037036
MSMEG_5576,0.108878584873015
MSMEG_6363,0.0697933748148148
MSMEG_2778,0.142020180238094
MSMEG_0449,0.11338780574074
MSMEG_3472,0.116346131322751
MSMEG_4273,0.0555494748148148
MSMEG_6748,0.0894026763227512
MSMEG_6425,0.0844329175925925
MSMEG_3321,0.0466203720987654
MSMEG_5583,0.231801606666666
MSMEG_3767,0.0435912332539682
MSMEG_4627,0.0792867533333333
MSMEG_3164,0.118512066481481
MSMEG_0682,0.137944201904761
MSMEG_4938,0.373851097460316
MSMEG_6917,0.0753616387301585
MSMEG_1935,0.198013072098765
MSMEG_3219,0.0199523659259259
VBIMycSme59918_4503,0.364345973148147
MSMEG_1941,0.0827502498677249
MSMEG_0085,0.23154940574074
MSMEG_0541,0.117927888950617
MSMEG_0034,0.164998714312169
MSMEG_2042,0.163954278765432
MSMEG_3737,0.41506278021164
MSMEG_3619,0.0817185042592594
MSMEG_1455,0.127017967190476
MSMEG_0111,0.211421804444443
MSMEG_1918,0.111061003730158
MSMEG_4473,0.093572795617284
MSMEG_0424,0.0169061654232804
MSMEG_6129,0.020266782037037
MSMEG_1884,0.0867266012962962
MSMEG_5775,0.122843497275132
MSMEG_3736,0.372622262777777
ORF17,0.150802857098765
MSMEG_5826,0.293608655802469
MSMEG_4238,0.343985797283951
MSMEG_0938,0.0631907098765431
MSMEG_2402,0.0164477802469136
MSMEG_5423,0.0530588985449737
MSMEG_2370,0.0543264050000001
MSMEG_3778,0.0234312239506172
MSMEG_5873,0.23434190154321
MSMEG_1892,0.0511824528042328
MSMEG_0221,0.425771481904761
MSMEG_1862,0.103280763703703
VBIMycSme59918_2332,0.0331088653968253
MSMEG_2545,0.256895532654321
MSMEG_6565,0.0542797687037036
MSMEG_0538,0.0391450172839506
MSMEG_1134,0.108995300978836
MSMEG_0793,0.117735328148148
MSMEG_0214,0.102886478015873
MSMEG_2452,0.0339175202116402
MSMEG_5175,0.0854128822839505
MSMEG_6354,0.0969578637301587
MSMEG_5225,0.0523404735802469
MSMEG_0097,0.252947649381642
MSMEG_1945,0.0383948177777777
MSMEG_5451,0.425543247469135
MSMEG_1817,0.0733612437037037
MSMEG_5086,0.0187289778395062
MSMEG_3100,0.302665622142857
MSMEG_3261,0.0435913535802469
MSMEG_3847,0.100629274841269
MSMEG_4991,0.0512033402469137
MSMEG_3616,0.0827715565343915
MSMEG_6251,0.136736205987653
MSMEG_1604,0.136565067645502
MSMEG_2512,0.0969970303968254
MSMEG_2511,0.0629977887037038
MSMEG_3065,0.0463228142857141
MSMEG_0131,0.29157554415873
MSMEG_0605,0.100179723024691
MSMEG_3134,0.151518458624338
MSMEG_0604,0.330946144682539
MSMEG_4590,0.258121914841269
MSMEG_2442,0.0850585285714285
MSMEG_0796,0.484652923809523
MSMEG_2701,0.0697051409876545
MSMEG_3040,0.0303194809876543
MSMEG_3772,0.442068456402116
MSMEG_2412,0.0315108209523811
VBIMycSme59918_5200,0.124554268888888
MSMEG_3029,0.326315759179894
MSMEG_3229,0.466042394285714
MSMEG_4918,0.428242736719577
MSMEG_4583,0.268682774629629
MSMEG_6821,0.143439023024691
MSMEG_6288,0.0112198294444444
MSMEG_0327,0.267400738730158
MSMEG_6137,0.0212047555820105
MSMEG_4299,0.0864944867724868
MSMEG_6435,0.0512452408024691
MSMEG_0775,0.0929172585802468
MSMEG_6946,0.0452725224691357
MSMEG_5438,0.0934777987301586
MSMEG_1377,0.223011934841269
VBIMycSme59918_6632,0.0954937152380951
MSMEG_2106,0.295532424691358
MSMEG_3607,0.0620524349206349
VBIMycSme59918_1257,0.0484328064814814
MSMEG_0726,0.179611517989417
MSMEG_6816,0.233024361904761
MSMEG_0909,0.0538166688888887
MSMEG_6450,0.172810058730158
MSMEG_5828,0.0662875832063492
MSMEG_5274,0.0262982220370371
MSMEG_5029,0.141163543950617
MSMEG_2224,0.0379592791798942
MSMEG_4779,0.0580469424691359
MSMEG_2266,0.343802214841269
MSMEG_3384,0.0472437696913581
MSMEG_4456,0.180202806728395
MSMEG_1707,0.321677431137566
MSMEG_4936,0.212722997777778
MSMEG_3397,0.15286390095238
MSMEG_4383,0.0577477480687829
MSMEG_3890,0.0321338520987655
MSMEG_0144,0.132066122777777
MSMEG_4269,0.0902714995061729
MSMEG_5688,0.240476049135802
MSMEG_0544,0.314384983941798
MSMEG_6105,0.0735309763227511
MSMEG_1820,0.0789194038095238
MSMEG_0289,0.052038615617284
VBIMycSme59918_3050,0.157764372063492
MSMEG_5942,0.150180957592592
MSMEG_3845,0.085858365952381
MSMEG_3791,0.0770532691269842
MSMEG_5390,0.144783190925925
MSMEG_5468,0.029047767654321
MSMEG_2946,0.293492241164021
MSMEG_2086,0.0428489965432098
MSMEG_0763,0.426872568068782
MSMEG_0592,0.030860404691358
MSMEG_6743,0.226325288323671
MSMEG_4927,0.016656504691358
VBIMycSme59918_6423,0.0621460602469137
MSMEG_1955,0.121908131137566
MSMEG_5280,0.0683984983333333
MSMEG_1179,0.20228292542328
MSMEG_6828,0.0371829869135803
MSMEG_6157,0.0964317288095239
VBIMycSme59918_3829,0.117791225608465
MSMEG_4295,0.0701054295502645
MSMEG_1937,0.0808888907936507
MSMEG_5260,0.088024944259259
MSMEG_0358,0.11188086228395
MSMEG_2386,0.0451711138888888
MSMEG_3036,0.0923904046825396
MSMEG_3102,0.0368972461375661
MSMEG_4767,0.0178121874691358
MSMEG_2463,0.0958749805555556
MSMEG_5580,0.196829524506172
MSMEG_6249,0.112495861904761
MSMEG_5481,0.110141179814814
MSMEG_2413,0.395878299999999
MSMEG_4940,0.0502268357936506
MSMEG_0540,0.273466752098765
MSMEG_2248,0.0248183432098764
MSMEG_5354,0.356981255061728
MSMEG_2148,0.273134351111111
MSMEG_2694,0.150329639814814
MSMEG_5445,0.0944670676543208
MSMEG_6140,0.26442614542328
MSMEG_4467,0.185987676719576
ORF43,0.37290815728395
MSMEG_4120,0.110957634814814
MSMEG_6006,0.0502485415079364
MSMEG_0874,0.177699939814815
ORF8,0.0997422735714285
MSMEG_1826,0.0214927050000001
MSMEG_6430,0.105950257248677
MSMEG_0625,0.0460406553703703
MSMEG_4965,0.0198372942857142
MSMEG_0579,0.0429536948148146
MSMEG_1823,0.145523051137566
VBIMycSme59918_0991,0.321454257698412
MSMEG_5739,0.0473688393650794
MSMEG_3097,0.0745914021428571
MSMEG_3676,0.143054192830687
MSMEG_6208,0.0123743883950617
MSMEG_6091,0.0597498944973544
MSMEG_3839,0.100624680238095
MSMEG_5005,0.0131932516666666
MSMEG_2896,0.0289320716666667
MSMEG_5574,0.396527754920635
MSMEG_4995,0.0715103437037038
MSMEG_2506,0.400066509444444
MSMEG_2172,0.092070094047619
MSMEG_3241,0.102256130396825
MSMEG_6064,0.0359853614814814
MSMEG_2469,0.0910005837301588
MSMEG_6772,0.0776535474691359
MSMEG_1386,0.173644907513227
MSMEG_3807,0.22304361037037
MSMEG_1244,0.481536023174602
MSMEG_6387,0.47155277558201
MSMEG_4342,0.0579094838095238
MSMEG_2758,0.0775594380158729
MSMEG_3609,0.0469669755555556
MSMEG_3099,0.323525852698412
MSMEG_3278,0.0299726054320987
MSMEG_4996,0.101030768174603
MSMEG_5064,0.015072310617284
MSMEG_5128,0.0611446123809523
ORF19,0.095159444691358
MSMEG_5257,0.0736527637654322
MSMEG_1812,0.0847812111111109
MSMEG_0628,0.0975093691358026
MSMEG_0537,0.0962503431746032
MSMEG_3344,0.0907012876543211
MSMEG_1316,0.0375778445061729
MSMEG_4256,0.024165581728395
MSMEG_0953,0.127911695978836
MSMEG_2696,0.0408352141005291
MSMEG_6466,0.0350355998148147
MSMEG_3168,0.0301511891358025
MSMEG_0928,0.038479908148148
MSMEG_3476,0.0289455335802468
MSMEG_5052,0.0655063622222222
MSMEG_2690,0.0345995641269842
MSMEG_0228,0.0664494370370369
MSMEG_6535,0.0993770987654321
MSMEG_4267,0.0350528152380952
MSMEG_3128,0.250482916358024
MSMEG_5220,0.066255124867725
MSMEG_6284,0.0664931596825396
MSMEG_1361,0.0731180928395062
MSMEG_0678,0.0607387970987654
VBIMycSme59918_3828,0.238598455767195
MSMEG_5784,0.0178407009876542
MSMEG_2480,0.20761420228395
MSMEG_6330,0.0142307081481481
MSMEG_6257,0.0320718454320987
MSMEG_3129,0.0454193111111111
MSMEG_1506,0.0648616911728394
MSMEG_3061,0.104950659497354
MSMEG_4006,0.148346680246913
MSMEG_4244,0.0372614454320989
MSMEG_5259,0.128185698015872
MSMEG_6040,0.0530285504320988
MSMEG_6688,0.147443907328042
MSMEG_6586,0.305117315978835
MSMEG_6602,0.102975326728394
MSMEG_0353,0.0901841365079364
MSMEG_0049,0.0502034854320987
MSMEG_2867,0.222124381507936
MSMEG_2991,0.115576809691358
MSMEG_3576,0.112045147619047
MSMEG_3521,0.0264896109259258
MSMEG_3885,0.0912408600264548
MSMEG_1803,0.084022377037037
MSMEG_4464,0.007893964691358
MSMEG_6575,0.0750687266931216
MSMEG_4000,0.11591851037037
MSMEG_3844,0.0567311652469137
MSMEG_3759,0.052157604691358
MSMEG_0891,0.0928082787654319
MSMEG_5060,0.126772921904761
MSMEG_3309,0.0258314763580247
MSMEG_4463,0.111542849444444
MSMEG_4176,0.195126471857142
MSMEG_2609,0.251788680978835
MSMEG_2174,0.0321193098412698
MSMEG_4180,0.0750651817283949
MSMEG_3917,0.0741682642592592
MSMEG_6012,0.049730633580247
MSMEG_3493,0.0686162319135803
MSMEG_5085,0.158801712698412
MSMEG_1110,0.0549241298412697
MSMEG_3650,0.101063441904762
MSMEG_4921,0.291799926666666
MSMEG_1952,0.0650317750617285
MSMEG_1195,0.169401619506172
MSMEG_2671,0.0382414030246913
MSMEG_5199,0.0171880780246913
VBIMycSme59918_6442,0.0881726676190475
MSMEG_2142,0.266359630617284
MSMEG_1424,0.139441341481481
MSMEG_1517,0.0632536387301587
MSMEG_3115,0.203960909691358
MSMEG_6750,0.0891668793650794
MSMEG_5236,0.0151138725925926
MSMEG_6371,0.154498247469135
MSMEG_6037,0.120476097063492
ORF24,0.236080803523809
MSMEG_1050,0.100416761402116
MSMEG_4496,0.151802414920634
MSMEG_5566,0.0819427817283949
MSMEG_1995,0.292638379506172
MSMEG_5127,0.143862832654321
MSMEG_5591,0.366597702433862
MSMEG_0401,0.223142375238095
MSMEG_3120,0.0527947274691357
MSMEG_6777,0.15664656584656
MSMEG_6744,0.0669407021428571
MSMEG_4059,0.168067832275132
MSMEG_4133,0.0446876513580249
MSMEG_6143,0.0638644378395061
MSMEG_1658,0.045006059074074
MSMEG_1331,0.0896238928395063
MSMEG_6928,0.0443072749206348
MSMEG_6155,0.0949634476190477
MSMEG_2785,0.104121126728395
MSMEG_6906,0.258224885608465
MSMEG_6183,0.0400228320899471
MSMEG_6365,0.283014183174603
MSMEG_0031,0.35910833484127
MSMEG_3468,0.0235706026666666
MSMEG_0959,0.0289936022839506
MSMEG_3638,0.117811432698412
MSMEG_0083,0.0870769661728395
MSMEG_3651,0.0372758593650794
MSMEG_6741,0.162025525246913
MSMEG_5586,0.040211173015873
MSMEG_5439,0.0215926398148147
MSMEG_0392,0.107422712098765
MSMEG_4721,0.0491420050476189
MSMEG_0948,0.0124204844444444
MSMEG_2016,0.0373873165432099
MSMEG_1811,0.178969485925925
MSMEG_3210,0.478529089735449
MSMEG_5570,0.204113693015873
MSMEG_5939,0.0777893854232803
MSMEG_4339,0.0910020578395063
MSMEG_3527,0.0953637925925927
MSMEG_5111,0.448049480987653
MSMEG_3886,0.0475633530158731
MSMEG_0076,0.127328733439153
MSMEG_5358,0.0703292111728395
MSMEG_2796,0.0973584681746031
MSMEG_1187,0.0793294658465609
MSMEG_6901,0.218318439814814
VBIMycSme59918_1023,0.148137648809523
MSMEG_1053,0.0225215726543209
MSMEG_2410,0.0931708941358023
MSMEG_0886,0.0521803433015872
MSMEG_2649,0.0592720755555554
MSMEG_5786,0.107281313580247
MSMEG_3906,0.0292951995061728
MSMEG_1920,0.0916447128395061
MSMEG_6566,0.31087567728395
MSMEG_2728,0.0367127587654321
MSMEG_6193,0.0222007472222223
MSMEG_0046,0.463023977063491
MSMEG_6423,0.344524418544973
MSMEG_6075,0.0541192326190475
MSMEG_1334,0.0306115948765431
MSMEG_3538,0.044077383765432
MSMEG_3069,0.0720023726190478
MSMEG_0864,0.107055655761905
MSMEG_5793,0.0156596548148149
MSMEG_5928,0.126569322460317
MSMEG_0362,0.0994617237037037
MSMEG_1210,0.405163868148148
MSMEG_3127,0.302305420238095
MSMEG_4315,0.386242513756613
MSMEG_6163,0.0538725222839506
MSMEG_0905,0.23801455537037
MSMEG_6185,0.0804844504285712
MSMEG_5900,0.0527666402380951
MSMEG_2137,0.0715442621428572
MSMEG_5078,0.0654852630246912
MSMEG_4347,0.0240596015432099
MSMEG_5829,0.121754908395061
MSMEG_0025,0.0431972487037037
MSMEG_6184,0.0262537355555555
MSMEG_4262,0.261060979179893
VBIMycSme59918_2265,0.437029210617283
MSMEG_3629,0.0262901454320987
MSMEG_3212,0.171012169841269
MSMEG_3197,0.025349377037037
MSMEG_0962,0.0331385709259259
MSMEG_1806,0.0714724263492063
MSMEG_3016,0.0459980513492063
MSMEG_5432,0.177927364365079
MSMEG_0923,0.0462866731481481
MSMEG_5502,0.249429509444444
MSMEG_2032,0.377988771111111
MSMEG_2543,0.047400081904762
MSMEG_3506,0.0480116528042327
MSMEG_2144,0.23205881191358
MSMEG_1841,0.0740804293174602
MSMEG_2617,0.266586987089946
MSMEG_3028,0.422261790396825
MSMEG_4535,0.0269247042592592
MSMEG_4955,0.235776408703703
MSMEG_6484,0.0138980753703703
MSMEG_0922,0.0351757925925925
MSMEG_2699,0.0303718646913579
MSMEG_3677,0.047789980802469
MSMEG_1985,0.122249024506172
MSMEG_5036,0.0246020141358025
MSMEG_4235,0.0261587761111111
MSMEG_5148,0.146297729876543
MSMEG_0927,0.190589568703704
MSMEG_5025,0.0568124059259259
MSMEG_1295,0.256476477698412
MSMEG_5270,0.022899889691358
MSMEG_5282,0.195963259814815
MSMEG_0211,0.0908498313227511
MSMEG_0940,0.0605529350264549
MSMEG_0173,0.104577875617283
MSMEG_0409,0.016640477037037
MSMEG_2123,0.211390687089947
MSMEG_6440,0.0583440824603176
MSMEG_2976,0.0272209398148149
MSMEG_5172,0.301983906481481
MSMEG_5785,0.0269033639506174
MSMEG_6301,0.306732893015873
MSMEG_2670,0.0222394000617283
MSMEG_1944,0.168452017777777
MSMEG_6088,0.0401923046825396
MSMEG_2433,0.0224432288888888
MSMEG_4557,0.313624951031745
MSMEG_2323,0.101259111666666
MSMEG_4189,0.0412828282098765
MSMEG_6900,0.0987769192857142
MSMEG_1603,0.123458462989418
MSMEG_3477,0.0109892163580247
MSMEG_1397,0.183504620061728
MSMEG_1531,0.222964305246913
MSMEG_5731,0.0415100691358025
MSMEG_1578,0.0477299066931214
MSMEG_3689,0.0280479264814814
MSMEG_1243,0.0587262930158729
MSMEG_6030,0.282926414814814
MSMEG_6839,0.309932927222222
MSMEG_6617,0.111034329841269
MSMEG_5095,0.084558644691358
VBIMycSme59918_4972,0.084558644691358
MSMEG_4685,0.0428752827777777
MSMEG_2729,0.0697815943209877
MSMEG_2383,0.237289463809523
