,No zero values in 0-15 minute timepoints,half-life for 0-15 minutes,hyp_1_5_slope,hyp_1_5_r2,hyp_1_5_mse
MSMEG_3637,pass,15.50,-0.0645039039039039,0.718412023669315,0.0434456935495497
MSMEG_3513,pass,15.51,-0.0644945945945946,0.670447036290366,0.0544680216216215
MSMEG_3903,pass,15.51,-0.0644713213213213,0.582486710118652,0.0793691347117117
MSMEG_6189,pass,15.52,-0.0644527027027027,0.664942855935226,0.055763631072072
MSMEG_5941,pass,15.52,-0.0644310810810811,0.424960397615986,0.149649183864864
MSMEG_5312,pass,15.53,-0.0643711711711711,0.238467456544968,0.352514016348348
MSMEG_3139,pass,15.55,-0.0643174174174174,0.601603716090039,0.0729787103183182
MSMEG_0926,pass,15.55,-0.0643012012012011,0.268743787054054,0.299711583783784
MSMEG_6380,pass,15.56,-0.0642746246246246,0.408828775558496,0.159142123468468
MSMEG_3733,pass,15.56,-0.0642533033033033,0.308742271308098,0.246245921198198
MSMEG_1810,pass,15.56,-0.0642496996996997,0.449885505730828,0.134470652153153
MSMEG_3408,pass,15.57,-0.0642187687687687,0.422614643274114,0.150099551504504
MSMEG_5581,pass,15.57,-0.0642067567567567,0.508758906486304,0.106042107672672
MSMEG_4161,pass,15.58,-0.0641998498498498,0.298236653437909,0.258363945954954
MSMEG_5074,pass,15.58,-0.0641981981981982,0.320909012433514,0.23234105218018
MSMEG_3556,pass,15.60,-0.0641186186186186,0.286994005130852,0.272096459831831
MSMEG_6288,pass,15.60,-0.0640951951951952,0.37761249723383,0.180384689873873
MSMEG_0087,pass,15.61,-0.0640451951951951,0.41513831014539,0.153945744873873
MSMEG_6300,pass,15.62,-0.0640355855855856,0.263474858034802,0.305369310531531
MSMEG_4951,pass,15.62,-0.0640061561561561,0.561090324681699,0.0853729107237237
MSMEG_3631,pass,15.63,-0.0639986486486486,0.627434865674602,0.0647902103513512
MSMEG_5130,pass,15.63,-0.0639900900900901,0.719514418741732,0.0425236664504504
ORF54,pass,15.63,-0.06398003003003,0.248863949699203,0.329139281198198
MSMEG_0147,pass,15.64,-0.0639427927927928,0.266898916733972,0.299181318771771
MSMEG_0854,pass,15.64,-0.0639409909909909,0.463445962579875,0.126097742171171
MSMEG_5388,pass,15.64,-0.063937087087087,0.255763302736239,0.316893084957957
MSMEG_1933,pass,15.64,-0.0639238738738738,0.401365472018665,0.162361160105105
MSMEG_0745,pass,15.64,-0.0639232732732732,0.18571922545973,0.477275947792792
MSMEG_0384,pass,15.64,-0.0639193693693693,0.475833731862411,0.119898300405405
MSMEG_3450,pass,15.64,-0.0639184684684684,0.4184441804447,0.15126582318018
MSMEG_6546,pass,15.66,-0.0638496996996997,0.353375198130111,0.198732196153153
MSMEG_4246,pass,15.67,-0.0638228228228228,0.371727720415156,0.18340416239039
MSMEG_0538,pass,15.67,-0.063813063063063,0.427011602333621,0.145565868609609
MSMEG_3684,pass,15.69,-0.0637546546546547,0.57067425432744,0.081462300156156
MSMEG_0011,pass,15.69,-0.0637405405405405,0.380242900480183,0.176411178438438
MSMEG_4005,pass,15.71,-0.0636594594594594,0.365029458474168,0.187795757549549
MSMEG_5778,pass,15.71,-0.0636581081081081,0.255111029435894,0.315212900981981
MSMEG_1283,pass,15.71,-0.0636432432432432,0.339181944766822,0.210226762006006
MSMEG_4944,pass,15.71,-0.063642042042042,0.577540660149608,0.0789268524684683
MSMEG_3381,pass,15.71,-0.0636397897897898,0.374378844824194,0.180298377822823
MSMEG_2251,pass,15.73,-0.0635599099099099,0.389005414179623,0.169037274783783
MSMEG_6478,pass,15.75,-0.0635097597597597,0.631419376438769,0.0627234236846847
MSMEG_4111,pass,15.75,-0.0634803303303303,0.280934073953729,0.274774780093093
MSMEG_6275,pass,15.76,-0.0634483483483484,0.296888647622475,0.25398342866066
MSMEG_5018,pass,15.76,-0.0634481981981982,0.483709433033999,0.114467564069068
MSMEG_4062,pass,15.77,-0.0633938438438438,0.387089762755265,0.169517126279279
MSMEG_1150,pass,15.79,-0.0633453453453453,0.205966575885592,0.412102901045045
MSMEG_1753,pass,15.79,-0.0633373873873874,0.290973247451301,0.26041384605105
MSMEG_5001,pass,15.79,-0.0633328828828828,0.286696908044521,0.265854387816816
MSMEG_4140,pass,15.79,-0.0633313813813814,0.266655344399875,0.293852900165165
MSMEG_2773,pass,15.79,-0.0633202702702703,0.643559374548018,0.0591586583873873
MSMEG_2075,pass,15.79,-0.0633142642642642,0.355776128613988,0.193373678135135
MSMEG_3356,pass,15.80,-0.0632981981981982,0.180708436055381,0.483923789069069
MSMEG_5680,pass,15.80,-0.063289039039039,0.495315265097353,0.108725065954954
MSMEG_5488,pass,15.80,-0.0632746246246246,0.411388799760252,0.152605235468468
MSMEG_1575,pass,15.80,-0.0632725225225225,0.536579051711723,0.0921099330420419
MSMEG_5349,pass,15.81,-0.0632678678678678,0.349613391936888,0.198373725117117
MSMEG_5137,pass,15.81,-0.0632609609609609,0.300617611885655,0.248031055399399
MSMEG_0963,pass,15.82,-0.063228078078078,0.232420100189352,0.351725691264264
MSMEG_6291,pass,15.82,-0.0632234234234234,0.520243145142767,0.0981985464504507
MSMEG_6703,pass,15.82,-0.0632223723723723,0.196246173211927,0.436111615732732
MSMEG_2483,pass,15.82,-0.0632144144144144,0.408077370339839,0.15441478842042
MSMEG_2049,pass,15.85,-0.0631064564564565,0.444746529685069,0.132452610711711
MSMEG_6520,pass,15.85,-0.0630903903903903,0.517276850243977,0.0989545421621622
MSMEG_6016,pass,15.85,-0.0630839339339339,0.33769313663668,0.207925990279279
MSMEG_2057,pass,15.85,-0.0630836336336336,0.247662944114292,0.322046841486486
MSMEG_4872,pass,15.86,-0.0630674174174174,0.242637913949953,0.330741895984984
MSMEG_2927,pass,15.86,-0.0630669669669669,0.420279778103173,0.146156477153153
MSMEG_4688,pass,15.86,-0.0630472972972972,0.650699312890904,0.0568442132942943
MSMEG_4084,pass,15.87,-0.0630154654654655,0.30828348984638,0.237359376561561
MSMEG_6409,pass,15.88,-0.0629741741741741,0.354567358767626,0.192314201165165
MSMEG_0104,pass,15.89,-0.0629478978978979,0.378232974617248,0.173526170171171
MSMEG_4693,pass,15.91,-0.0628666666666666,0.512202210501348,0.100270566222222
MSMEG_1787,pass,15.91,-0.0628632132132132,0.188384520727224,0.453557631948949
MSMEG_3425,pass,15.91,-0.0628396396396396,0.513371020221263,0.0997167720960961
MSMEG_3242,pass,15.92,-0.0628072072072072,0.308109761656644,0.235985289105105
MSMEG_1344,pass,15.93,-0.062786036036036,0.401992433601246,0.156224502627627
MSMEG_5286,pass,15.93,-0.062781081081081,0.221487919770756,0.36906861242042
MSMEG_0757,pass,15.93,-0.0627806306306306,0.628770680974557,0.0619919866276276
MSMEG_6635,pass,15.93,-0.062763963963964,0.285896921383529,0.262123752072072
MSMEG_0815,pass,15.93,-0.0627614114114113,0.504660817213148,0.102996560153153
MSMEG_0913,pass,15.93,-0.0627605105105105,0.378672353426979,0.172172678279279
MSMEG_1874,pass,15.96,-0.0626749249249249,0.419973947772157,0.144526343516516
MSMEG_4219,pass,15.96,-0.0626662162162162,0.578493986572818,0.0762265198168168
MSMEG_4430,pass,15.96,-0.0626391891891891,0.352497529937886,0.192004685486486
MSMEG_4067,pass,15.98,-0.0625932432432432,0.24187907072448,0.327136742783783
MSMEG_3714,pass,15.98,-0.0625827327327327,0.37901575878647,0.17094900539039
MSMEG_3303,pass,15.98,-0.06258003003003,0.314426454523954,0.227478694531531
MSMEG_2295,pass,15.98,-0.0625759759759759,0.398722898832282,0.157308782846846
MSMEG_2252,pass,15.99,-0.0625567567567567,0.441593002349058,0.131829115783783
MSMEG_5995,pass,15.99,-0.0625333333333333,0.395903957502925,0.158954756
MSMEG_5426,pass,16.00,-0.0625157657657658,0.424120233557847,0.141369642267267
MSMEG_3005,pass,16.01,-0.0624677177177177,0.204343161363719,0.404772678459459
MSMEG_1734,pass,16.01,-0.0624638138138138,0.459816718703189,0.122108977738738
MSMEG_1385,pass,16.01,-0.0624599099099099,0.57985427500186,0.0753039943393392
MSMEG_6793,pass,16.02,-0.0624388888888888,0.536903491315637,0.0895818096666666
MSMEG_0930,pass,16.02,-0.0624364864864865,0.272386594766372,0.277412543024023
MSMEG_0813,pass,16.02,-0.0624364864864864,0.26557774876145,0.287187328357357
MSMEG_3682,pass,16.02,-0.0624112612612612,0.44006712445105,0.13203138551051
MSMEG_3244,pass,16.03,-0.0623926426426426,0.608959716258409,0.0665938182912914
MSMEG_3752,pass,16.04,-0.0623503003003003,0.453194313074169,0.124956798819819
ORF13,pass,16.04,-0.0623424924924924,0.359220225282959,0.184693052165165
VBIMycSme59918_2266,pass,16.04,-0.0623424924924924,0.359220225282959,0.184693052165165
MSMEG_6092,pass,16.04,-0.06234009009009,0.410390028019277,0.148743190339339
MSMEG_0919,pass,16.05,-0.0622954954954954,0.526952151365232,0.0928071421261261
MSMEG_2582,pass,16.06,-0.0622822822822822,0.212996432370985,0.381827874126126
MSMEG_1872,pass,16.07,-0.0622295795795795,0.209973346817059,0.388155305846846
MSMEG_6271,pass,16.07,-0.0622223723723723,0.476487494903591,0.113319044621621
MSMEG_4694,pass,16.07,-0.0622106606606606,0.58079651152924,0.0744157282612612
MSMEG_1850,pass,16.08,-0.0621786786786787,0.519441925956516,0.0952853374894895
MSMEG_1395,pass,16.09,-0.0621653153153153,0.444791375442994,0.128508054351351
MSMEG_1272,pass,16.09,-0.0621524024024024,0.196309688708761,0.421305432801801
MSMEG_0043,pass,16.10,-0.0621052552552553,0.504754609419215,0.100816373486486
ORF1,pass,16.11,-0.0620858858858859,0.480267231870046,0.111126369981981
MSMEG_6410,pass,16.11,-0.0620726726726727,0.542841137825304,0.0864429345945946
MSMEG_6351,pass,16.12,-0.0620536036036036,0.535905266658619,0.0888355610540538
MSMEG_4238,pass,16.12,-0.0620503003003003,0.300975565419268,0.238222684153153
MSMEG_2457,pass,16.12,-0.0620463963963963,0.629590334084622,0.0603380966096096
MSMEG_4061,pass,16.14,-0.0619714714714714,0.232716962994467,0.33732256454054
MSMEG_2331,pass,16.15,-0.0619309309309309,0.408848362644151,0.147735909801801
MSMEG_3619,pass,16.16,-0.0618722222222221,0.506702240619744,0.0992846176666668
MSMEG_6313,pass,16.17,-0.0618606606606606,0.500244527207983,0.101844725261261
MSMEG_5248,pass,16.17,-0.0618249249249249,0.454458726249702,0.122234720072071
MSMEG_3923,pass,16.18,-0.0617887387387387,0.182029559578521,0.457034065954954
MSMEG_1813,pass,16.19,-0.061777027027027,0.599533722861248,0.0679110684294293
MSMEG_2009,pass,16.19,-0.0617755255255255,0.362711407373345,0.178624920309309
MSMEG_3530,pass,16.19,-0.0617518018018018,0.328328454505513,0.207817404513513
MSMEG_5056,pass,16.19,-0.0617477477477477,0.411750376987641,0.145112263087086
MSMEG_4092,pass,16.20,-0.0617427927927928,0.302177830839485,0.234524880549549
MSMEG_1259,pass,16.20,-0.0617187687687687,0.228493424052995,0.342637311948949
MSMEG_3833,pass,16.20,-0.0617139639639639,0.615422246665488,0.0634033306276278
MSMEG_3879,pass,16.21,-0.0616989489489489,0.502065281848358,0.100577762459459
MSMEG_0086,pass,16.21,-0.0616899399399399,0.426547781577262,0.136298935792792
MSMEG_6778,pass,16.22,-0.0616701201201201,0.423677672433221,0.137820454171171
MSMEG_5886,pass,16.22,-0.0616354354354354,0.213449701464798,0.372928956504504
MSMEG_6457,pass,16.23,-0.0616291291291291,0.334298927028255,0.201488635795795
MSMEG_5221,pass,16.23,-0.0616022522522522,0.379371434057134,0.165384398087086
MSMEG_3233,pass,16.24,-0.0615635135135135,0.558943348800215,0.079672344801802
VBIMycSme59918_6478,pass,16.25,-0.0615444444444444,0.181814661024063,0.454082457777777
MSMEG_5292,pass,16.26,-0.0615174174174174,0.443441980883838,0.126533071207207
MSMEG_0856,pass,16.26,-0.0615123123123123,0.568733004818591,0.0764356771171171
MSMEG_3961,pass,16.26,-0.0615093093093093,0.586034770980904,0.0711961321801803
MSMEG_1731,pass,16.26,-0.0614945945945946,0.501624101431838,0.10008909051051
MSMEG_0464,pass,16.27,-0.0614773273273273,0.438022937768561,0.129177214039039
MSMEG_3627,pass,16.27,-0.0614768768768768,0.46490977357165,0.115882046378378
MSMEG_6125,pass,16.27,-0.0614764264264264,0.316437242685773,0.217491481018018
MSMEG_4525,pass,16.27,-0.061475975975976,0.364474993964531,0.175553701513513
MSMEG_4348,pass,16.29,-0.0613945945945946,0.286410474446191,0.250180849177177
MSMEG_0909,pass,16.29,-0.0613941441441441,0.371911581651424,0.169577880153153
MSMEG_1006,pass,16.30,-0.0613666666666666,0.233647897353523,0.329052931555555
MSMEG_5043,pass,16.30,-0.0613666666666666,0.443189146957935,0.126042748
MSMEG_0545,pass,16.31,-0.0613246246246246,0.205494747075611,0.387346883135134
MSMEG_5792,pass,16.31,-0.0613166666666667,0.56534193429,0.0770065803333334
MSMEG_6731,pass,16.31,-0.0613030030030029,0.310739039729872,0.222067795315315
MSMEG_5375,pass,16.31,-0.0613003003003003,0.325623961714179,0.207321909153152
MSMEG_0423,pass,16.32,-0.0612926426426426,0.516566907024731,0.0936614138468468
MSMEG_3736,pass,16.32,-0.061266966966967,0.308740887951606,0.223889487819819
VBIMycSme59918_2265,pass,16.34,-0.0612072072072072,0.264685122999002,0.277257414438438
MSMEG_0092,pass,16.34,-0.061189039039039,0.416817423022137,0.139553316621621
MSMEG_3300,pass,16.36,-0.0611289789789789,0.199289423970475,0.399963000117117
MSMEG_3751,pass,16.37,-0.0610912912912913,0.528307107640419,0.0887698955795796
MSMEG_3907,pass,16.37,-0.0610813813813814,0.480737619730334,0.107357075387387
MSMEG_3942,pass,16.37,-0.0610774774774774,0.554834110246254,0.079736126042042
MSMEG_1764,pass,16.37,-0.0610713213213213,0.564744039039813,0.0765776307117117
MSMEG_0737,pass,16.38,-0.061066066066066,0.53329850675908,0.0869366557237236
MSMEG_5901,pass,16.39,-0.0610280780780781,0.586877127082888,0.0698434468198198
MSMEG_2271,pass,16.39,-0.0610243243243243,0.676629391792108,0.0474121733933933
MSMEG_0541,pass,16.40,-0.0609822822822822,0.43403895564873,0.129181224792792
MSMEG_0727,pass,16.40,-0.0609803303303303,0.187429306775531,0.429474538315315
MSMEG_6916,pass,16.40,-0.0609764264264264,0.560887254156321,0.0775458623513515
MSMEG_3132,pass,16.40,-0.0609602102102102,0.312002076358294,0.218301528045045
MSMEG_1483,pass,16.40,-0.0609584084084084,0.468067817754485,0.112499072849849
MSMEG_1004,pass,16.40,-0.0609578078078078,0.37802341842879,0.162872674975976
MSMEG_3595,pass,16.41,-0.0609282282282282,0.39916728498652,0.148857235927928
MSMEG_1023,pass,16.42,-0.0609198198198198,0.245148472817009,0.304427433801802
MSMEG_1852,pass,16.42,-0.0609025525525526,0.306365183546704,0.22371581475976
MSMEG_2554,pass,16.43,-0.0608767267267267,0.386214242751844,0.156900861126126
MSMEG_0561,pass,16.43,-0.0608636636636636,0.327101323682975,0.203010160648649
MSMEG_1060,pass,16.43,-0.0608504504504504,0.517471969487081,0.0919808741501501
MSMEG_4380,pass,16.44,-0.0608238738738739,0.681335344180971,0.0460951627717717
MSMEG_3754,pass,16.44,-0.0608133633633633,0.23714591709069,0.316926161198198
MSMEG_5433,pass,16.45,-0.0607794294294294,0.366988529152068,0.16974873566066
MSMEG_5553,pass,16.46,-0.0607474474474474,0.545579384909411,0.081882361981982
MSMEG_2684,pass,16.47,-0.0607325825825825,0.570702102398821,0.0739140515405405
MSMEG_6144,pass,16.47,-0.0607081081081081,0.282417475489286,0.249464013537537
MSMEG_5175,pass,16.47,-0.0607063063063063,0.532526427021737,0.0861822320960961
MSMEG_4625,pass,16.49,-0.0606540540540541,0.379576912561926,0.160192452384384
MSMEG_2563,pass,16.50,-0.0605891891891891,0.268438763412065,0.266520094042042
MSMEG_2441,pass,16.51,-0.0605566066066066,0.454920838009906,0.117052590903904
MSMEG_0595,pass,16.52,-0.0605345345345344,0.522760461779162,0.0891198237837837
MSMEG_1982,pass,16.53,-0.0604975975975976,0.489973563471581,0.101491697801801
MSMEG_1917,pass,16.54,-0.0604716216216216,0.526776061019591,0.0875141191681682
MSMEG_2908,pass,16.55,-0.06043993993994,0.254642767269523,0.284849455459459
MSMEG_5698,pass,16.55,-0.0604258258258258,0.682978304815201,0.0451503878318319
MSMEG_5435,pass,16.56,-0.0604043543543543,0.673258475656438,0.0471729694504504
MSMEG_0360,pass,16.57,-0.0603606606606606,0.465141920620495,0.111607985261261
MSMEG_5135,pass,16.57,-0.0603506006006005,0.473147655048538,0.108041259612612
MSMEG_5324,pass,16.58,-0.0603174174174174,0.460664261185391,0.11347348054054
MSMEG_0887,pass,16.58,-0.0603033033033033,0.225126229645874,0.333442756864864
MSMEG_5402,pass,16.59,-0.0602902402402402,0.290170828732258,0.236879971684685
MSMEG_6737,pass,16.59,-0.0602629129129129,0.447686985540318,0.119356278291291
MSMEG_5875,pass,16.60,-0.0602427927927928,0.606184658772193,0.0628104787717718
MSMEG_5307,pass,16.61,-0.0602028528528528,0.340761292853756,0.186793089738738
MSMEG_4680,pass,16.62,-0.0601693693693693,0.387358083790128,0.15253841296096
MSMEG_6506,pass,16.62,-0.0601641141141141,0.184760242069667,0.425486810315315
MSMEG_3013,pass,16.62,-0.0601606606606606,0.428436943038201,0.128628336372372
MSMEG_6544,pass,16.63,-0.0601364864864865,0.424813036080291,0.130443223024023
MSMEG_4270,pass,16.64,-0.0600963963963964,0.422162249939968,0.131691455387387
MSMEG_1015,pass,16.65,-0.0600738738738739,0.399852092578153,0.144299365105104
MSMEG_0314,pass,16.65,-0.0600605105105105,0.318586136358039,0.205539999612612
MSMEG_6842,pass,16.65,-0.0600563063063063,0.372624834675931,0.16177335154054
MSMEG_5852,pass,16.65,-0.0600506006006006,0.578292412047179,0.0700539862792794
MSMEG_0537,pass,16.66,-0.0600367867867867,0.569629159727145,0.0725470448378378
MSMEG_4771,pass,16.67,-0.059998048048048,0.496094882611049,0.0974075197207207
MSMEG_3199,pass,16.67,-0.0599932432432432,0.635592196619018,0.0549728196726727
ORF7,pass,16.67,-0.0599732732732733,0.338898498157708,0.186916751903903
MSMEG_5072,pass,16.68,-0.0599674174174174,0.409644720864913,0.13806099554054
MSMEG_6327,pass,16.69,-0.0599258258258258,0.280434973587703,0.245470975387387
MSMEG_0839,pass,16.69,-0.0599186186186186,0.163969023854375,0.487661379831831
MSMEG_2783,pass,16.70,-0.0598744744744745,0.533733790719259,0.0834308933093094
MSMEG_1834,pass,16.70,-0.0598692192192192,0.56277721787847,0.0741835623153153
MSMEG_1729,pass,16.71,-0.0598575075075075,0.384805878253315,0.152595581054054
VBIMycSme59918_1714,pass,16.71,-0.0598575075075075,0.384805878253315,0.152595581054054
MSMEG_1059,pass,16.71,-0.0598385885885885,0.508193268207599,0.0923129148198199
MSMEG_5878,pass,16.71,-0.0598369369369369,0.42141680559126,0.130956449609609
MSMEG_5512,pass,16.71,-0.0598297297297297,0.456494446490941,0.11353683672072
VBIMycSme59918_1043,pass,16.72,-0.0598172672672672,0.177432806790275,0.441900832057057
MSMEG_5263,pass,16.72,-0.0598082582582582,0.430813886144934,0.125898667516516
MSMEG_6487,pass,16.74,-0.0597324324324324,0.197535850891552,0.3861307006006
MSMEG_2036,pass,16.75,-0.059703003003003,0.292278124757673,0.229928539315315
MSMEG_5991,pass,16.75,-0.0596954954954955,0.316836976493978,0.204694340348348
MSMEG_1348,pass,16.76,-0.0596599099099099,0.454082305686438,0.113996626339339
MSMEG_1947,pass,16.76,-0.0596542042042042,0.647429099459705,0.0516262503513513
MSMEG_4584,pass,16.78,-0.0596009009009008,0.542485451223063,0.0798098846006005
MSMEG_6317,pass,16.80,-0.0595303303303303,0.289616892288156,0.231568531759759
MSMEG_6081,pass,16.82,-0.0594591591591591,0.41207364162938,0.134375422498498
ORF18,pass,16.82,-0.0594525525525525,0.356818871856146,0.169730819759759
MSMEG_5164,pass,16.84,-0.0593812312312311,0.432905561606386,0.123053746171171
MSMEG_2060,pass,16.84,-0.0593698198198198,0.22295616836304,0.32725908169069
MSMEG_6413,pass,16.85,-0.0593647147147147,0.445179320680464,0.117006138831832
MSMEG_0696,pass,16.85,-0.0593594594594594,0.344202097448338,0.178842448216216
MSMEG_0416,pass,16.86,-0.059301051051051,0.311989297414242,0.206592475792792
MSMEG_3019,pass,16.86,-0.0592995495495495,0.54680429315352,0.0776409571501502
MSMEG_2418,pass,16.86,-0.0592968468468468,0.550477768371654,0.076490731024024
MSMEG_4047,pass,16.87,-0.0592803303303303,0.296934774915703,0.221661366315315
MSMEG_6935,pass,16.88,-0.0592512012012011,0.519264891274665,0.086585549894895
MSMEG_1277,pass,16.90,-0.0591741741741741,0.327679658422939,0.191392714054053
MSMEG_2064,pass,16.90,-0.0591725225225225,0.406958830056581,0.135927946375375
MSMEG_4772,pass,16.91,-0.0591361861861862,0.274045413387604,0.246790115516516
MSMEG_3802,pass,16.92,-0.0591157657657658,0.375018220730191,0.155151452933933
MSMEG_5293,pass,16.92,-0.0591117117117116,0.435356019242232,0.120728954834834
MSMEG_5645,pass,16.92,-0.0591114114114114,0.276346257707444,0.243755320264264
MSMEG_0053,pass,16.93,-0.0590714714714714,0.465129034216302,0.10689696454054
MSMEG_5573,pass,16.93,-0.0590710210210209,0.456658521572306,0.110602379228228
MSMEG_6542,pass,16.93,-0.0590585585585585,0.49004615207627,0.0966927242042043
MSMEG_1518,pass,16.94,-0.0590400900900901,0.210598680472654,0.348073087672672
MSMEG_5847,pass,16.94,-0.0590309309309309,0.576048483315241,0.0683204378018019
MSMEG_1657,pass,16.94,-0.0590246246246246,0.50113955369918,0.0923891724684684
MSMEG_6207,pass,16.94,-0.0590156156156156,0.197851628094651,0.376169155459459
MSMEG_5032,pass,16.95,-0.0590087087087087,0.322237823559872,0.195104486246246
MSMEG_4626,pass,16.95,-0.0590057057057057,0.350998043370669,0.171499772732732
MSMEG_4191,pass,16.95,-0.0589981981981982,0.541172595800642,0.0786185935135134
MSMEG_4338,pass,16.96,-0.0589611111111111,0.376499244529314,0.153369292333333
MSMEG_4287,pass,16.97,-0.0589321321321321,0.52892293951765,0.0824020624504504
MSMEG_5201,pass,16.97,-0.0589198198198198,0.163979001355663,0.471504660024024
MSMEG_6508,pass,16.98,-0.0589,0.247717887963708,0.280664947555555
MSMEG_2200,pass,16.99,-0.0588453453453453,0.42324781724715,0.125705121489489
MSMEG_0632,pass,17.00,-0.0588240240240239,0.218775831507506,0.329169818846846
MSMEG_5303,pass,17.00,-0.0588220720720721,0.508937387124045,0.088938002843844
MSMEG_6600,pass,17.01,-0.0587869369369368,0.164298656557582,0.468287939276276
MSMEG_3762,pass,17.01,-0.0587846846846847,0.430653744199377,0.12170568024024
MSMEG_0964,pass,17.01,-0.0587722222222222,0.335451081845088,0.182295606999999
MSMEG_1909,pass,17.02,-0.0587375375375375,0.20868044029957,0.348526534462462
MSMEG_5472,pass,17.03,-0.0587192192192192,0.389957837216903,0.143693447315315
MSMEG_3419,pass,17.03,-0.0587036036036036,0.334508403004007,0.182641425609609
MSMEG_5111,pass,17.04,-0.0586891891891892,0.223106080288438,0.319521992708708
MSMEG_2261,pass,17.04,-0.0586869369369369,0.513148572877024,0.0870503312762761
MSMEG_3665,pass,17.05,-0.0586659159159159,0.38202346160002,0.148315958651651
MSMEG_4292,pass,17.05,-0.0586647147147146,0.325830934640111,0.189698830387387
MSMEG_2784,pass,17.05,-0.0586528528528528,0.483850107476453,0.0977636711831831
MSMEG_3661,pass,17.05,-0.0586483483483483,0.500060536625448,0.0916095246606606
MSMEG_5691,pass,17.06,-0.0586310810810811,0.475073635029245,0.10118764342042
MSMEG_1788,pass,17.06,-0.0586283783783783,0.156833840447046,0.492292676501501
MSMEG_1732,pass,17.08,-0.0585578078078078,0.294879551834823,0.218435133198198
MSMEG_1131,pass,17.09,-0.0585069069069069,0.369081080650217,0.155883542018017
MSMEG_0111,pass,17.09,-0.0585048048048048,0.262822592969858,0.255756459207207
MSMEG_3379,pass,17.09,-0.0585033033033033,0.255752417041534,0.265333865309309
MSMEG_3410,pass,17.10,-0.0584941441441441,0.512627969371304,0.086659725042042
MSMEG_2445,pass,17.10,-0.0584851351351351,0.451433580747231,0.110728794735735
MSMEG_3799,pass,17.10,-0.0584771771771771,0.530743238692066,0.0805439806126125
MSMEG_0651,pass,17.10,-0.058475975975976,0.226395346398216,0.311272501957958
MSMEG_5246,pass,17.10,-0.0584755255255255,0.546798157507486,0.0755000278648648
MSMEG_2446,pass,17.11,-0.0584588588588588,0.327292901810143,0.187121767531531
MSMEG_0662,pass,17.11,-0.0584337837837838,0.419314828467379,0.125968730927927
MSMEG_6821,pass,17.12,-0.0584265765765765,0.423346478708801,0.123872270339339
MSMEG_6757,pass,17.12,-0.0584126126126126,0.470684582265562,0.102219100384384
VBIMycSme59918_1391,pass,17.14,-0.058334084084084,0.199034196263008,0.36480876354054
MSMEG_3589,pass,17.14,-0.0583289789789789,0.28351233140086,0.229054978783783
MSMEG_2794,pass,17.15,-0.0583153153153153,0.184740715919891,0.399790626906907
MSMEG_6212,pass,17.15,-0.0583028528528528,0.381326234652686,0.146919299072072
MSMEG_5042,pass,17.16,-0.0582833333333333,0.577133539309384,0.0663055545555556
MSMEG_0547,pass,17.16,-0.0582774774774774,0.259606938095426,0.258036864708708
MSMEG_5687,pass,17.16,-0.0582698198198198,0.406037900281854,0.132316416801801
